Name EN,Name CN
Genki Bakuhatsu Gambaruger (Japan),元气爆发伏魔金刚
"George Foreman's KO Boxing (USA, Europe)",格罗致KO拳击
Gerry Anderson's Thunderbirds (Japan),雷鸟救援队
"Getaway, The - High Speed II (USA)",高速逃亡路线2弹珠台
Ghostbusters II (Japan),魔鬼克星2
"Ghostbusters II (USA, Europe)",魔鬼克星2
"Ginga - Card & Puzzle Collection (Japan) (En,Ja)",金那游戏合集
Gluecksrad (Germany),命运之轮
Go Go Ackman (Japan) (SGB Enhanced),冲冲恶魔君
Go! Go! Hitchhike (Japan) (SGB Enhanced),搭车旅行
Go! Go! Tank (Japan),冲锋坦克
Go! Go! Tank (USA),冲锋坦克
Goal! (Europe),进球
Goal! (USA),进球
God Medicine - Fantasy Sekai no Tanjou (Japan),神术 - 幻想世界的诞生
God Medicine - Fukkokuban (Japan) (SGB Enhanced),神术 - 复刻版
"Godzilla (USA, Europe)",哥斯拉
Gojira-kun - Kaijuu Daikoushin (Japan),哥斯拉
Golf (World),高尔夫世界
Golf Classic (Europe) (SGB Enhanced),传统高尔夫
Gradius - The Interstellar Assault (USA),宇宙巡航机 - 星际袭击
Grander Musashi RV (Japan) (SGB Enhanced),钓鱼王武藏RV
Great Greed (USA),贪得无厌
Gremlins 2 - The New Batch (World),小魔怪2世界
HAL Wrestling (USA),HAL摔角
Hammerin' Harry (Europe),大力工头幽灵建筑公司
Harvest Moon GB (USA) (SGB Enhanced),牧场物语
"Hatris (Japan, USA) (En)",帽子方块
Hayaoshi Quiz - Ouza Ketteisen (Japan) (SGB Enhanced),早押问答 - 王座决定战
Head On (Japan),正面冲击
Heavyweight Championship Boxing (USA),世界重量级拳击锦标赛
Heiankyo Alien (USA),平安京异形
Heiankyou Alien (Japan),平安京异形
Heisei Tensai Bakabon (Japan),平成天才学校
Heracles no Eikou - Ugokidashita Kamigami (Japan),赫拉克勒斯之荣光
"Hercules (USA, Europe) (SGB Enhanced)",赫拉克勒斯
Hero Shuugou!! Pinball Party (Japan),弹珠台派对
Hiden Inyou Kikouhou - Ca Da (Japan),秘传阴阳气功法国式迷游戏 - 华佗
Higashio Osamu Kanshuu Pro Yakyuu Stadium '91 (Japan),超级野球'91
Higashio Osamu Kanshuu Pro Yakyuu Stadium '92 (Japan),超级野球'92
High Stakes Gambling (USA),孤注一掷
Hiryuu no Ken Gaiden (Japan),飞龙之拳外传
"Hit the Ice - VHL - The Official Video Hockey League (USA, Europe)",暴力冰球
Hitori de Dekirumon! - Cooking Densetsu (Japan),孤身冒险 - 料理传说
Hoi Hoi - Game Boy Ban (Japan),蟑螂大战
Hokuto no Ken - Seizetsu Juuban Shoubu (Japan),北斗神拳
Home Alone (Japan),小鬼当家
"Home Alone (USA, Europe)",小鬼当家
"Home Alone 2 - Lost in New York (USA, Europe)",小鬼当家 - 迷失在纽约
Hon Shougi (Japan) (SGB Enhanced),本将棋
Hong Kong (Japan),香港
Honmei Boy (Japan),本命赛马
Honoo no Toukyuuji - Dodge Danpei (Japan),炎之斗球儿 - 躲避球弹平
Hook (Europe),小飞侠
Hook (Japan),小飞侠
Hook (USA),小飞侠
Hoshi no Kirby (Japan),星之卡比
Hoshi no Kirby (Japan) (Rev 1),星之卡比
Hoshi no Kirby 2 (Japan) (SGB Enhanced),星之卡比2
Hudson Hawk (Japan),虎胆神偷
Hudson Hawk (USA),虎胆神偷
Hugo (Europe) (SGB Enhanced),雨果
Hugo 2 (Germany),雨果2
"Humans, The (Europe) (En,Fr,De,Es,It)",人类
"Humans, The (USA)",人类
"Hunchback of Notre Dame, The - 5 Foolishly Fun Topsy Turvy Games (USA, Europe) (SGB Enhanced)",反转打砖块
"Hunt for Red October, The (USA, Europe)",猎杀红色十月
"Hyper Black Bass '95 (Japan) (En,Ja)",兴奋黑鲈鱼'95
"Hyper Black Bass (Japan) (En,Ja)",兴奋黑鲈鱼
Hyper Dunk (Europe),兴奋灌篮
Hyper Lode Runner (World) (Rev 1),淘金者世界
Ikari no Yousai (Japan),怒之要塞
Ikari no Yousai 2 (Japan),怒之要塞2
In Your Face (USA),咄咄逼人
"Incredible Crash Dummies, The (USA, Europe)",不思议之人偶
Indiana Jones - Saigo no Seisen (Japan),印第安纳琼斯 - 圣战奇兵
"Indiana Jones and the Last Crusade (USA, Europe)",印第安纳琼斯 - 圣战奇兵
"Indien dans la Ville, Un (Europe) (SGB Enhanced)",小红番大闹巴黎
InfoGenius Systems - Personal Organizer with Phone Book (Europe),IG系统 - 私人日记
Initial D Gaiden (Japan) (SGB Enhanced),头文字D外传
"International Superstar Soccer (USA, Europe) (SGB Enhanced)",世界足球
Ippatsu Gyakuten! DX Bakenou (Japan),马劵王DX
"Iron Man X-O Manowar in Heavy Metal (USA, Europe) (SGB Enhanced)",铁人X0
Ishida Yoshio Tsumego Paradise (Japan),石田方夫围棋形势判断
Ishido - The Way of Stones (Japan),石头棋 - 石之道
Ishido - The Way of Stones (USA),石头棋 - 石之道
Itsudemo! Nyan to Wonderful (Japan) (SGB Enhanced),随时猫狗饲养
J.League Big Wave Soccer (Japan) (SGB Enhanced),J联盟大波足球
J.League Fighting Soccer - The King of Ace Strikers (Japan),J联盟战斗足球 - 射手之王
J.League Live 95 (Japan) (SGB Enhanced),J联盟实况足球'95
J.League Winning Goal (Japan),J联盟胜利足球
Jack Nicklaus Golf (France),杰克尼可拉斯高尔夫
"Jack Nicklaus Golf (USA, Europe)",杰克尼可拉斯高尔夫
Jaleco J.Cup Soccer (Japan),J杯足球赛
"James Bond 007 (USA, Europe) (SGB Enhanced)",詹姆斯邦德007
Jankenman (Japan),正气大侠
Janshirou (Japan),麻将四郎
Janshirou II - Sekai Saikyou no Janshi (Japan),麻将四郎2 - 世界最强之雀士
Jantaku Boy (Japan),雀卓小子
Jeep Jamboree - Off-Road Adventure (USA),吉普越野挑战赛
Jelly Boy (Europe),果冻男孩
Jeopardy! (USA),冒险
Jeopardy! - Platinum Edition (USA) (SGB Enhanced),美国名人智力竞答 - 体育篇
Jeopardy! - Sports Edition (USA),冒险 - 体育版
Jeopardy! - Teen Tournament (USA) (SGB Enhanced),冒险 - 青少年联赛
"Jetsons, The - Robot Panic (USA, Europe)",杰特森 - 机械制造厂
"Jetsons, The - Robot Panic (USA, Europe) (Rev 1)",杰特森 - 机械制造厂
Jikuu Senki Mu (Japan),时空战记
"Jimmy Connors Tennis (USA, Europe)",吉米可诺专业网球
Jimmy Connors no Pro Tennis Tour (Japan),吉米可诺专业网球
Jinsei Game (Japan) (SGB Enhanced),人生游戏
Jinsei Game Densetsu (Japan),人生游戏传说
Joe & Mac (USA),战斗原始人
"Joe & Mac - Caveman Ninja (Europe) (En,Fr,De,Es,It,Nl,Sv)",战斗原始人
Jordan vs Bird - One on One (Japan),乔丹对伯德斗牛
"Jordan vs Bird - One on One (USA, Europe)",乔丹对伯德斗牛
Judge Dredd (Japan),特警判官
"Judge Dredd (USA, Europe)",特警判官
"Jungle Book, The (USA, Europe)",森林王子
"Jungle Book, The (World) (Disney Classic Games)",森林王子
Jungle Strike (Europe),丛林风暴
Jungle Strike (USA),丛林风暴
Jungle Wars (Japan),丛林大战
Jungle no Ouja Tar-chan (Japan) (SGB Enhanced),丛林王者 - 世界漫游大格斗
"Jurassic Park (Europe) (En,Fr,De,Es,It)",侏罗纪公园
Jurassic Park (USA),侏罗纪公园
"Jurassic Park Part 2 - The Chaos Continues (USA, Europe) (En,Fr,De,It)",侏罗纪公园2
Kachiuma Yosou Keiba Kizoku (Japan),竞马贵族
Kachiuma Yosou Keiba Kizoku EX '94 (Japan),竞马贵族EX'94
Kachiuma Yosou Keiba Kizoku EX '95 (Japan),竞马贵族EX'95
Kaeru no Tame ni Kane wa Naru (Japan),钟声为蛙响
Kaijuu Ou Gojira (Japan),哥斯拉怪兽大乱斗
Kaisen Game - Navyblue (Japan),战斗舰队 - 深海之蓝
Kaisen Game - Navyblue 90 (Japan),战斗舰队 - 深海之蓝90
Kaisen Game - Radarmission (Japan),战斗舰队 - 雷达的任务
Kakomunja (Japan),贪吃蛇
Kamen Rider SD - Hashire! Mighty Riders (Japan),SD假面超人
Kandume Monsters (Japan) (SGB Enhanced),罐头怪兽
Karakuri Kengou Den Musashi Lord (Japan),忍者剑豪传
Karamuchou no Daijiken (Japan) (SGB Enhanced),卡拉姆镇的大事件
Kaseki Sousei Reborn (Japan) (Rev 1) (SGB Enhanced),化石创世
Kaseki Sousei Reborn (Japan) (SGB Enhanced),化石创世
Kattobi Road (Japan),卡杜比赛车
Kawa no Nushi Tsuri 3 (Japan) (SGB Enhanced),川之钓鱼太郎3
Keitai Keiba Eight Special (Japan),携带竞马特别版
"Ken Griffey Jr. Presents Major League Baseball (USA, Europe) (SGB Enhanced)",小葛瑞非棒球
Kenyuu Densetsu Yaiba (Japan),剑勇传说铁刃
"Kick Boxing, The (Japan)",自由搏击
"Kid Dracula (USA, Europe)",小德拉柯拉
"Kid Icarus - Of Myths and Monsters (USA, Europe)",光神话 - 神话与怪物
Kidou Keisatsu Patlabor - Nerawareta Machi 1990 (Japan),机动警察
Kikou Keisatsu Metal Jack (Japan),机动警察杰克
"Killer Instinct (USA, Europe) (SGB Enhanced)",杀手本能
"King of Fighters '95, The (Europe) (SGB Enhanced)",拳皇'95
"King of Fighters '95, The (USA) (SGB Enhanced)",拳皇'95
"King of Fighters, The - Heat of Battle (Europe) (SGB Enhanced)",拳皇 - 热斗
King of the Zoo (Europe),动物园之王
Kingdom Crusade (USA),圣战领域
Kingyo Chuuihou! - Wapiko no Wakuwaku Stamp Rally! (Japan),娱乐金鱼眼
Kingyo Chuuihou! 2 - Gyopi-chan o Sagase! (Japan),娱乐金鱼眼2
Kinin Koumaroku Oni (Japan),鬼神传说
Kinin Koumaroku Oni (Japan) (Rev 1),鬼神传说
Kinnikuman - The Dream Match (Japan),筋肉人 - 梦幻竞赛
Kirby no Block Ball (Japan) (SGB Enhanced),星之卡比打砖块
Kirby no Kirakira Kids (Japan) (SGB Enhanced),星之卡比方块
Kirby no Pinball (Japan),星之卡比弹珠台
"Kirby's Block Ball (USA, Europe) (SGB Enhanced)",星之卡比打砖块
"Kirby's Dream Land (USA, Europe)",星之卡比梦幻岛
"Kirby's Dream Land 2 (USA, Europe) (SGB Enhanced)",星之卡比梦幻岛2
"Kirby's Pinball Land (USA, Europe)",星之卡比弹珠台
"Kirby's Star Stacker (USA, Europe) (SGB Enhanced)",星之卡比方块
Kitchen Panic (Japan),厨房大战
Kiteretsu Daihyakka - Bouken Ooedo Juraki (Japan),奇天烈大百科 - 侏罗纪大江户冒险
Kizuchi da Quiz da Gen-san da! (Japan),大力工头问答冒险
Klax (Japan) (Hudson Soft),翻转方块
Klax (USA) (Mindscape),翻转方块
Knight Quest (Japan),骑士冒险
Knight Quest (USA),骑士冒险
Koi wa Kakehiki (Japan),热恋四驱
Konami GB Collection Vol.1 (Japan) (SGB Enhanced),科乐美游戏合集1
Konami GB Collection Vol.2 (Japan) (SGB Enhanced),科乐美游戏合集2
Konami GB Collection Vol.3 (Japan) (SGB Enhanced),科乐美游戏合集3
Konami GB Collection Vol.4 (Japan) (SGB Enhanced),科乐美游戏合集4
Konami Golf (Europe),科乐美高尔夫
Konamic Basket (Japan),走步之王5对5
Konamic Golf (Japan),科乐美高尔夫
Konamic Ice Hockey (Japan),科乐美冰球
Konamic Sports in Barcelona (Japan),科乐美运动会
Konchuu Hakase (Japan) (Rev 1) (SGB Enhanced),昆虫博士
Konchuu Hakase (Japan) (SGB Enhanced),昆虫博士
Koro Dice (Japan),可乐骰子
Koukiatsu Boy (Japan) (SGB Enhanced),高气压男孩
Krusty World (Japan),克瑞丝蒂世界
"Krusty's Fun House (USA, Europe)",克瑞丝蒂的超级快乐屋
Kuma no Puutarou - Takara Sagashi da Ooiri Game Battle! (Japan) (SGB Enhanced),投掷大赛
"Kung-Fu Master (USA, Europe)",功夫大师
Kuusou Kagaku Sekai Gulliver Boy - Kuusou Kagaku Puzzle Purittopon!! (Japan) (SGB Enhanced),空想科学世界
"Kwirk - He's A-maze-ing! (USA, Europe)",解谜男孩
Kyoro-chan Land (Japan),格斗高塔
"Lamborghini American Challenge (USA, Europe)",兰博基尼美国挑战赛
"Last Action Hero (USA, Europe)",幻影英雄
"Lawnmower Man, The (Europe)",割草者
Lazlos' Leap (USA),钻石棋
Legend - Ashita e no Tsubasa (Japan),石田燿子传说
"Legend of Prince Valiant, The (Europe) (En,Fr,De)",瓦利安特王子传奇
"Legend of Zelda, The - Link's Awakening (Canada) (Fr)",塞尔达传说 - 梦见岛
"Legend of Zelda, The - Link's Awakening (France)",塞尔达传说 - 梦见岛
"Legend of Zelda, The - Link's Awakening (Germany)",塞尔达传说 - 梦见岛
"Legend of Zelda, The - Link's Awakening (USA, Europe)",塞尔达传说 - 梦见岛
"Legend of Zelda, The - Link's Awakening (USA, Europe) (Rev 1)",塞尔达传说 - 梦见岛
"Legend of Zelda, The - Link's Awakening (USA, Europe) (Rev 2)",塞尔达传说 - 梦见岛
Legend of the River King GB (Australia) (SGB Enhanced),钓鱼太郎
Legend of the River King GB (USA) (SGB Enhanced),钓鱼太郎
Lemmings (Europe),旅鼠总动员
Lemmings (Europe) (Rev 1),旅鼠总动员
Lemmings (Japan),旅鼠总动员
Lemmings (USA),旅鼠总动员
Lemmings 2 - The Tribes (Europe),旅鼠总动员2 - 异种
"Lethal Weapon (USA, Europe)",致命武器
"Lingo (Europe) (En,Fr,De,Nl)",隐语
"Lion King, The (Europe)",狮子王
"Lion King, The (USA)",狮子王
"Lion King, The (World) (Disney Classic Games)",狮子王
Litti's Summer Sports (Germany),丽缇的夏季运动
Little Master - Raikuban no Densetsu (Japan),小主人 - 莱克班传说
Little Master 2 - Raikou no Kishi (Japan),小主人2 - 雷光骑士
"Little Mermaid, The (Europe)",小美人鱼
"Little Mermaid, The (USA)",小美人鱼
Lock n' Chase (World),新小精灵
Lolo no Daibouken (Japan),罗罗大冒险
"Looney Tunes (USA, Europe)",华纳巨星总动员
Looney Tunes - Bugs Bunny to Yukai na Nakama-tachi (Japan),兔八哥的朋友们
"Looney Tunes 2 - Tasmanian Devil in Island Chase (USA, Europe)",兔八哥2 - 遇上大嘴怪
Looney Tunes Series - Daffy Duck (Japan) (SGB Enhanced),兔八哥与达菲鸭
Loopz (World),相等循环世界
"Lost World, The - Jurassic Park (USA, Europe) (SGB Enhanced)",失落的世界侏罗纪公园
"Lucky Luke (Europe) (En,Fr,De,Es)",幸运牛仔
Lucky Monkey (Japan),幸运猴子
"Lucle (Japan, Europe) (En)",转转棒
Lunar Lander (Japan),登月飞行器
MVP Baseball (Japan),罗格MVP棒球
Mach Go Go Go (Japan) (SGB Enhanced),马赫冲冲冲
"Madden 95 (USA, Europe) (SGB Enhanced)",麦登橄榄球'95
"Madden 96 (USA, Europe) (SGB Enhanced)",麦登橄榄球'96
Madden 97 (USA) (SGB Enhanced),麦登橄榄球'97
Maerchen Club (Japan),马晨俱乐部
Magic Knight Rayearth (Japan) (SGB Enhanced),魔法骑士
Magic Knight Rayearth 2nd. - The Missing Colors (Japan) (SGB Enhanced),魔法骑士2 - 消失的色彩
Magical Taruruuto-kun (Japan),小魔星达鲁鲁
Magical Taruruuto-kun 2 - Raibaa Zone Panic!! (Japan),小魔星达鲁鲁2
Magnetic Soccer (Europe),磁力足球
Mahoujin GuruGuru - Yuusha to Kukuri no Daibouken (Japan) (SGB Enhanced),咕噜咕噜魔法阵
Makai Toushi Sa-Ga (Japan),浪漫沙加 - 魔界塔士
Makai Toushi Sa-Ga (Japan) (Rev 1),浪漫沙加 - 魔界塔士
Makai Toushi Sa-Ga (World) (Ja) (Rev 1) (Collection of SaGa),浪漫沙加 - 魔界塔士
Makaimura Gaiden - The Demon Darkness (Japan),魔界村外传 - 红魔冒险
Malibu Beach Volleyball (USA),玛莉布沙滩排球
Mani 4 in 1 - Bubble Bobble + Elevator Action + Chase H.Q. + Sagaia (China) (En),游戏4合1 - 泡泡龙+电梯大战
Mani 4 in 1 - Genki Bakuhatsu Gambaruger + Zettai Muteki Raijin-Oh + Zoids Densetsu + Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (China) (Ja),游戏4合1 - 艾斯帕克斯的奇迹冒险
Mani 4 in 1 - R-Type II + Saigo no Nindou + Ganso!! Yancha Maru + Shisenshou - Match-Mania (China) (Ja),游戏4合1 - 异形战机
Mani 4 in 1 - Takahashi Meijin no Bouken-jima II + GB Genjin + Bomber Boy + Milon no Meikyuu Kumikyoku (China) (Ja),游戏4合1 - 冒险岛2+原人大陆
Mani 4 in 1 - Tetris + Alleyway + Yakuman + Tennis (China) (Ja),游戏4合1 - 俄罗斯方块+网球
"Marble Madness (USA, Europe)",小滚珠
Mario & Yoshi (Europe),马里奥和耀西
Mario no Picross (Japan) (SGB Enhanced),马里奥敲方块
"Mario's Picross (USA, Europe) (SGB Enhanced)",马里奥敲方块
Marmalade Boy (Japan) (SGB Enhanced),果酱男孩
Maru's Mission (USA),玛鲁的任务
Masakari Densetsu - Kintarou Action Hen (Japan),板斧传说 - 金太郎动作篇
Masakari Densetsu - Kintarou RPG Hen (Japan) (SGB Enhanced),板斧传说 - 金太郎角色扮演篇
Master Karateka (Japan),空手道
Matthias Sammer Soccer (Germany) (SGB Enhanced),马丁足球
Maui Mallard in Cold Shadow (USA),唐老鸭茂伊煮鸭冷影记
"Maus, Die (Europe) (En,Fr,De,Es)",迪·毛斯
Max (Europe),麦克斯
McDonaldland (Europe),麦当劳大陆
Medarot - Kabuto Version (Japan) (Rev 1) (SGB Enhanced),徽章机器人 - 甲虫版
Medarot - Kabuto Version (Japan) (SGB Enhanced),徽章机器人 - 甲虫版
Medarot - Kuwagata Version (Japan) (Rev 1) (SGB Enhanced),徽章机器人 - 锹型虫版
Medarot - Kuwagata Version (Japan) (SGB Enhanced),徽章机器人 - 锹型虫版
Medarot - Parts Collection (Japan) (SGB Enhanced),徽章机器人 - 收藏版
Medarot - Parts Collection 2 (Japan) (SGB Enhanced),徽章机器人 - 收藏版2
Mega Man - Dr. Wily's Revenge (Europe),洛克人 - 威利博士的复仇
Mega Man - Dr. Wily's Revenge (USA),洛克人 - 威利博士的复仇
Mega Man II (Europe),洛克人2
Mega Man II (USA),洛克人2
Mega Man III (Europe),洛克人3
Mega Man III (USA),洛克人3
Mega Man IV (Europe),洛克人4
Mega Man IV (USA),洛克人4
Mega Man V (Europe) (SGB Enhanced),洛克人5
Mega Man V (USA) (SGB Enhanced),洛克人5
Megalit (Japan),金属机器人战记
"Megalit (USA, Europe)",金属机器人战记
Megami Tensei Gaiden - Last Bible (Japan),女神转生外传 - 最后的圣经
Megami Tensei Gaiden - Last Bible II (Japan),女神转生外传 - 最后的圣经2
Meitantei Conan - Chika Yuuenchi Satsujin Jiken (Japan) (SGB Enhanced),名侦探柯南 - 地下游园地杀人事件
Meitantei Conan - Giwaku no Gouka Ressha (Japan) (SGB Enhanced),名侦探柯南 - 疑惑之豪华列车
"Mercenary Force (USA, Europe)",雇佣兵
Metal Masters (USA),金属名人赛
Metroid II - Return of Samus (World),银河战士2 - 萨姆斯回归
Mickey Mouse (Europe),米老鼠
Mickey Mouse (Japan),米老鼠
"Mickey Mouse - Magic Wands! (USA, Europe) (SGB Enhanced)",米老鼠 - 魔杖传奇
Mickey Mouse II (Japan),米老鼠2
Mickey Mouse IV - Mahou no Labyrinth (Japan),米老鼠4
Mickey Mouse V (Japan),米老鼠5
Mickey Mouse V (Japan) (Rev 1),米老鼠5
Mickey's Chase (Japan),米老鼠追逐赛
Mickey's Dangerous Chase (Europe),米奇的危险追逐
Mickey's Dangerous Chase (USA),米奇的危险追逐
"Mickey's Ultimate Challenge (USA, Europe)",米老鼠最终挑战赛
"Micro Machines (USA, Europe)",微型机器
Micro Machines 2 - Turbo Tournament (Europe),微型机器2
Midori no Makibaou (Japan) (SGB Enhanced),小马竞技场
"Mighty Morphin Power Rangers (USA, Europe) (SGB Enhanced)",恐龙战队
"Mighty Morphin Power Rangers - The Movie (USA, Europe) (SGB Enhanced)",恐龙战队 - 电影版
Migrain (Japan),偏头痛
Mikeneko Holmes no Kishidou (Japan),名侦探福尔摩斯之骑士道
Milon no Meikyuu Kumikyoku (Japan),迷宫组曲
"Milon's Secret Castle (USA, Europe)",迷宫组曲
Miner 2049er Starring Bounty Bob (USA),矿工2049
Minesweeper - Soukaitei (Japan),扫雷艇
Mini 4 Boy (Japan) (SGB Enhanced),迷你四男孩
Mini 4 Boy II (Japan) (SGB Enhanced),迷你4男孩II
Mini Yonku GB Let's & Go!! (Japan) (SGB Enhanced),四驱兄弟
Mini Yonku GB Let's & Go!! - All-Star Battle Max (Japan) (SGB Enhanced),迷你四驱车 - 全明星战斗
Mini-Putt (Japan),迷你高尔夫
Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan),艾斯帕克斯的奇迹冒险
"Missile Command (USA, Europe)",导弹指挥官
Mogu Mogu Gombo - Harukanaru Chou Ryouri Densetsu (Japan) (SGB Enhanced),超料理传说
Mogura de Pon! (Japan),打地鼠
Moguranya (Japan) (SGB Enhanced),地鼠大作战
"Mole Mania (USA, Europe) (SGB Enhanced)",疯狂鼹鼠
Momotarou Collection (Japan) (SGB Enhanced),桃太郎合集
Momotarou Collection 2 (Japan) (SGB Enhanced),桃太郎合集2
Momotarou Dengeki (Japan),桃太郎电剧
Momotarou Dengeki 2 (Japan) (SGB Enhanced),桃太郎电剧2
Momotarou Densetsu Gaiden (Japan),桃太郎传说外传
Momotarou Dentetsu jr. - Zenkoku Ramen Meguri no Maki (Japan) (SGB Enhanced),桃太郎电铁JR
"Monde Perdu, Le - Jurassic Park (France) (En) (SGB Enhanced)",侏罗纪公园 - 失落的世界
Money Idol Exchanger (Japan) (SGB Enhanced),金钱游戏
"Monopoly (Europe) (En,Fr,De)",大富翁
Monopoly (Japan),大富翁
Monopoly (USA),大富翁
Monster Maker (Japan),怪兽制造者
Monster Maker - Barcode Saga (Japan),怪兽制造者 - 条码英雄
Monster Maker 2 - Uru no Hiken (Japan),怪兽制造者2 - 佑鲁之秘剑
"Monster Max (Europe) (En,Fr,De,Es,It,Nl)",怪物总动员
Monster Race (Japan) (SGB Enhanced),怪兽竞走
Monster Race Okawari (Japan) (SGB Enhanced),怪兽竞走特别版
Monster Truck (Japan),大脚车赛之战
"Monster Truck Wars (USA, Europe)",大脚车赛之战
"Montezuma's Return! (Europe) (En,Fr,De,Es,It)",印第安纳琼斯
Mortal Kombat & Mortal Kombat II (Japan),真人快打2
"Mortal Kombat & Mortal Kombat II (USA, Europe)",真人快打2
"Mortal Kombat (USA, Europe)",魔宫帝国
Mortal Kombat - Shinken Kourin Densetsu (Japan),真人快打
Mortal Kombat 3 (Europe),魔宫帝国3
"Mortal Kombat 3 (USA, Europe)",魔宫帝国3
"Mortal Kombat II (USA, Europe)",魔宫帝国2
Mortal Kombat II - Kyuukyoku Shinken (Japan),魔宫帝国2
Motocross Maniacs (Europe),疯狂越野摩托车
Motocross Maniacs (Europe) (Rev 1),疯狂越野摩托车
Motocross Maniacs (Japan),疯狂越野摩托车
Motocross Maniacs (USA),疯狂越野摩托车
Mouse Trap Hotel (USA),老鼠陷阱饭店
Mr. Chin's Gourmet Paradise (USA),食通天国
Mr. Do! (Europe),嘟先生
Mr. Do! (USA),嘟先生
Mr. Go no Baken Tekichuu Jutsu (Japan),马券的中术
Mr. Nutz (Europe),松鼠鲁滋
Ms. Pac-Man (Europe),吃豆小姐
Ms. Pac-Man (USA),吃豆小姐
"Muhammad Ali Heavyweight Boxing (USA, Europe)",穆罕默德阿里的拳击
Mulan (Europe) (SGB Enhanced),花木兰
Mulan (USA) (SGB Enhanced),花木兰
Mysterium (Japan),神秘物质
Mysterium (USA),神秘物质
Mystic Quest (Europe),圣剑传说
Mystic Quest (France),圣剑传说
Mystic Quest (Germany),圣剑传说
Mystic Quest (World) (Collection of Mana),圣剑传说
Mystic Quest (World) (De) (Collection of Mana),圣剑传说
Mystic Quest (World) (Fr) (Collection of Mana),圣剑传说
Mystical Ninja Starring Goemon (Europe) (SGB Enhanced),大盗伍佑卫门
Mystical Ninja Starring Goemon (USA) (SGB Enhanced),大盗伍佑卫门
"NBA All-Star Challenge (USA, Europe)",NBA全明星联赛
NBA All-Star Challenge 2 (Japan),NBA全明星联赛2
"NBA All-Star Challenge 2 (USA, Europe)",NBA全明星联赛2
"NBA Jam (USA, Europe)",NBA大灌篮
NBA Jam - Tournament Edition (Japan),NBA大灌篮联赛版
"NBA Jam - Tournament Edition (USA, Europe)",NBA大灌篮联赛版
"NBA Live 96 (USA, Europe) (SGB Enhanced)",真实篮球'96
NFL Football (USA),橄榄球
NFL Quarterback Club '95 (Japan),NFL橄榄球俱乐部'95
"NFL Quarterback Club (USA, Europe)",四分卫俱乐部
"NFL Quarterback Club 96 (USA, Europe)",NFL橄榄球俱乐部'96
"NFL Quarterback Club II (USA, Europe)",NFL橄榄球俱乐部2
"NHL 96 (USA, Europe) (SGB Enhanced)",国全国冰球联合会'96
"NHL Hockey 95 (USA, Europe) (SGB Enhanced)",美国全国冰球联合会'95
Nada Asatarou & Kojima Takeo no Jissen Mahjong Kyoushitsu (Japan) (SGB Enhanced),小岛武夫滩麻太郎的实战麻将教室
Nada Asatarou no Powerful Mahjong - Tsugi no Itte 100 Dai (Japan),滩麻太郎麻将教学
"Nail 'n Scale (USA, Europe)",龙之尾
Nakajima Satoru - F-1 Hero GB - World Championship '91 (Japan),中岛悟 - F1赛车英雄'91
Nakajima Satoru Kanshuu - F-1 Hero GB '92 - The Graded Driver (Japan),中岛悟 - F1英雄'92
Namco Classic (Japan),南梦宫高尔夫
Namco Gallery Vol.1 (Japan) (SGB Enhanced),南梦宫美术馆1
Namco Gallery Vol.2 (Japan) (SGB Enhanced),南梦宫美术馆2
Namco Gallery Vol.3 (Japan) (SGB Enhanced),南梦宫美术馆3
Nangoku Shounen Papuwa-kun - Ganmadan no Yabou (Japan),南国少年
Nanonote (Japan),纳诺记事本
"Navy SEALs (USA, Europe)",海豹突击队
Navyblue 98 (Japan),深蓝'98
Nectaris GB (Japan) (SGB Enhanced),太空模拟战
Nekketsu Kouha Kunio-kun - Bangai Rantou Hen (Japan),热血硬派国夫君 - 番外乱斗篇
Nekketsu Koukou Dodgeball-bu - Kyouteki! Dodge Soldier no Maki (Japan),超热血高校躲避球
Nekketsu Koukou Soccer-bu - World Cup Hen (Japan),热血高校足球部 - 世界杯篇
Nekketsu! Beach Volley Da yo Kunio-kun (Japan) (SGB Enhanced),热血沙滩排球
Nekojara Monogatari (Japan),子猫物语
Nemesis (Europe),宇宙巡航机
Nemesis (Japan),宇宙巡航机
Nemesis (USA),宇宙巡航机
Nemesis II (Japan),宇宙巡航机2
Nemesis II - The Return of the Hero (Europe),宇宙巡航机2 - 英雄回归
Nettou Garou Densetsu 2 - Aratanaru Tatakai (Japan) (SGB Enhanced),热斗饿狼传说2
Nettou Real Bout Garou Densetsu Special (Japan) (SGB Enhanced),饿狼传说特别版
Nettou Samurai Spirits (Japan) (Rev 1) (SGB Enhanced),热斗侍魂
Nettou Samurai Spirits (Japan) (SGB Enhanced),热斗侍魂
Nettou Samurai Spirits - Zankurou Musouken (Japan) (SGB Enhanced),热斗侍魂 - 斩红郎无双剑
Nettou The King of Fighters '95 (Japan) (SGB Enhanced),热斗拳皇'95
Nettou The King of Fighters '96 (Japan) (SGB Enhanced),热斗拳皇'96
Nettou Toushinden (Japan) (Rev 1) (SGB Enhanced),热斗斗神传
Nettou Toushinden (Japan) (SGB Enhanced),热斗斗神传
Nettou World Heroes 2 Jet (Japan) (Rev 1) (SGB Enhanced),热斗世界英雄2
