Name EN,Name CN
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-11-21)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-03)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-11-23)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-11-29)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-11-26)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-05)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-07)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-08) (Alt)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-11)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-08)",邦克斯行动
"Bonkers Wax Up! (USA, Europe) (Beta) (1994-12-12)",邦克斯行动
Bram Stoker's Dracula (Europe),吸血鬼德古拉
Bram Stoker's Dracula (USA),吸血鬼德古拉
BreakThru! (USA) (Proto),块块消消乐
Bubble Bobble (USA),泡泡龙
Bubble Bobble (USA) (Beta),泡泡龙
"Bugs Bunny in Double Trouble (USA, Europe)",兔八哥-危机重重
Bust-A-Move (USA),泡泡龙方块
Buster Ball (Japan),破坏球
Buster Fight (Japan),爆发搏斗
Caesars Palace (USA),拉斯维加斯赌场
Captain America and the Avengers (USA),上尉密令
Car Licence (Japan),驾驶执照
Casino FunPak (USA),赌场娱乐合集
"Castle of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)",幻境城堡-米老鼠历险记
Cave Dude (USA) (Proto),洞穴小子
"Chakan (USA, Europe)",查坎
Championship Hockey (Europe),冠军冰球
Chase H.Q. (USA),极速追捕
"Cheese Cat-Astrophe Starring Speedy Gonzales (USA, Europe, Brazil) (En,Fr,De,Es)",极速奶酪战
"Chessmaster, The (USA, Europe, Brazil) (En)",西洋棋王
"Chicago Syndicate (USA, Brazil) (En)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-05-05)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-01)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-05)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-07)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-08)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-14)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-12)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-19)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-20)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-22)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-26)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-29)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-29) (Alt)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-30)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-03)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-06-28)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-05)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-06)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-20)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-21)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-21) (Alt)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-19)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-10)",芝加哥集团
"Chicago Syndicate (USA, Brazil) (En) (Beta) (1995-07-11)",芝加哥集团
Choplifter III (USA),直升机大战3
Chuck Rock (World),呆呆原始人
Chuck Rock (World) (Beta),呆呆原始人
"Chuck Rock II - Son of Chuck (Europe, Brazil) (En)",呆呆原始人2
Chuck Rock II - Son of Chuck (USA),呆呆原始人2
"CJ Elephant Fugitive (USA, Europe)",CJ大象逃亡记
"CJ Elephant Fugitive (USA, Europe) (Beta) (1993-10-22)",CJ大象逃亡记
Cliffhanger (USA),绝岭雄风
Clutch Hitter (USA),致胜棒球手
Columns (Japan) (En) (Rev A),宝石方块
Columns (Japan) (En),宝石方块
"Columns (USA, Europe, Brazil) (En)",宝石方块
Cool Spot (Europe),七喜小子
Cool Spot (USA),七喜小子
"Cosmic Spacehead (USA, Europe)",宇宙首领
