Name EN,Name CN
"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (USA)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (USA) (Demo) (Kiosk)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Debug)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (USA) (GameCube)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (Europe) (GameCube)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (Europe) (En,Fr,De,Es) (Rev 1) (Wii Virtual Console)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Majora's Mask (USA) (LodgeNet)",塞尔达传说-马祖拉的假面
"Legend of Zelda, The - Ocarina of Time (USA) (Beta)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (2003-02-13) (GameCube)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (USA) (LodgeNet)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (Europe) (En,Fr,De) (Rev 1)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (USA)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (USA) (Rev 1)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (USA) (Rev 2)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (USA) (GameCube)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (Europe) (GameCube)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time (Europe) (Beta) (2003-02-21) (GameCube) (Debug)",塞尔达传说-时之笛
"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (GameCube) (Debug)",塞尔达传说-时之笛-里
"Legend of Zelda, The - Ocarina of Time - Master Quest (USA) (GameCube)",塞尔达传说-时之笛-里
"Legend of Zelda, The - Ocarina of Time - Master Quest (Europe) (En,Fr,De) (GameCube)",塞尔达传说-时之笛-里
"LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",乐高赛车
"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",乐高赛车
Let's Smash (Japan),中心球场网球赛
"Lode Runner 3-D (Europe) (En,Fr,De,Es,It)",淘金者3-D
Lode Runner 3-D (Japan),淘金者3-D
Lode Runner 3-D (USA),淘金者3-D
"Lylat Wars (Australia) (En,Fr,De)",星际火狐
"Lylatwars (Europe) (En,Fr,De)",星际火狐
Mace - The Dark Age (Europe),战锤-黑暗时代
Mace - The Dark Age (USA),战锤-黑暗时代
Mace - The Dark Age (USA) (Beta),战锤-黑暗时代
Madden Football 64 (Europe),劲爆美式橄榄球64
Madden Football 64 (USA),劲爆美式橄榄球64
Madden NFL 2000 (USA),劲爆美式橄榄球2000
Madden NFL 2001 (USA),劲爆美式橄榄球2001
Madden NFL 2002 (USA),劲爆美式橄榄球2002
Madden NFL 99 (Europe),劲爆美式橄榄球'99
Madden NFL 99 (USA),劲爆美式橄榄球'99
Madden NFL 99 (USA) (1998-08-05) (Beta),劲爆美式橄榄球'99
Madden NFL 99 (USA) (Rev 1),劲爆美式橄榄球'99
Magical Tetris Challenge (Europe),魔法方块挑战
Magical Tetris Challenge (Germany),魔法方块挑战
Magical Tetris Challenge (USA),魔法方块挑战
Magical Tetris Challenge featuring Mickey (Japan),魔法方块挑战
Mahjong 64 (Japan),麻雀64
Mahjong Hourouki Classic (Japan),麻雀放浪记-经典
Mahjong Master (Japan),麻雀大师
Major League Baseball Featuring Ken Griffey Jr. (Australia),美国职业棒球大联盟
Major League Baseball Featuring Ken Griffey Jr. (USA),美国职业棒球大联盟
Manic Miner 64 (World) (Summer64) (Unl),
Mario Golf (USA) (LodgeNet),马里奥高尔夫
Mario Golf (Europe),马里奥高尔夫
Mario Golf (USA),马里奥高尔夫
Mario Golf 64 (Japan),马里奥高尔夫64
Mario Golf 64 (Japan) (Rev 1),马里奥高尔夫64
Mario Kart 64 (Europe),马里奥赛车64
Mario Kart 64 (Europe) (Rev 1),马里奥赛车64
Mario Kart 64 (Japan),马里奥赛车64
Mario Kart 64 (Japan) (Rev 1),马里奥赛车64
Mario Kart 64 (USA),马里奥赛车64
Mario Kart 64 (USA) (LodgeNet),马里奥赛车64
Mario no Photopie (Japan),马里奥纪念册
"Mario Party (Europe) (En,Fr,De)",马里奥聚会
Mario Party (Japan),马里奥聚会
Mario Party (USA),马里奥聚会
"Mario Party 2 (Europe) (En,Fr,De,Es,It)",马里奥聚会2
Mario Party 2 (Japan),马里奥聚会2
Mario Party 2 (USA),马里奥聚会2
"Mario Party 2 (Europe) (En,Fr,De,Es,It) (Wii Virtual Console)",马里奥聚会2
Mario Party 2 (Japan) (Wii Virtual Console),马里奥聚会2
Mario Party 2 (USA) (Wii Virtual Console),马里奥聚会2
"Mario Party 3 (Europe) (En,Fr,De,Es)",马里奥聚会3
Mario Party 3 (Japan),马里奥聚会3
Mario Party 3 (USA),马里奥聚会3
Mario Party 3 (USA) (Beta),马里奥聚会3
Mario Party 3 (USA) (LodgeNet),马里奥聚会3
Mario Story (Japan),纸片马里奥
Mario Tennis (Europe),马里奥网球
Mario Tennis (USA),马里奥网球
Mario Tennis (Europe) (Wii Virtual Console),马里奥网球
Mario Tennis (USA) (Wii Virtual Console),马里奥网球
Mario Tennis (USA) (LodgeNet),马里奥网球
Mario Tennis 64 (Japan),马里奥网球64
Mario Tennis 64 (Japan) (Wii Virtual Console),马里奥网球64
Mega Man 64 (USA),洛克人64
Mega Man 64 (USA) (Beta),洛克人64
"Mia Hamm Soccer 64 (USA) (En,Es)",米娅哈姆足球64
Michael Owen's WLS 2000 (Europe),迈克尔欧文世界联盟足球2000
"Michael Owen's WLS 2000 (Europe) (En,Fr,De,Es,It) (Beta)",迈克尔欧文世界联盟足球2000
Mickey no Racing Challenge USA (Japan),米奇赛车
"Mickey's Speedway USA (Europe) (En,Fr,De,Es,It)",米奇赛车
Mickey's Speedway USA (USA),米奇赛车
"Micro Machines 64 Turbo (Europe) (En,Fr,De,Es,It)",微型机器64-涡轮
Micro Machines 64 Turbo (USA),微型机器64-涡轮
Midway's Greatest Arcade Hits - Volume 1 (USA),Midway经典街机游戏合集-Vol.1
Midway's Greatest Arcade Hits - Volume 1 (USA) (LodgeNet),Midway经典街机游戏合集-Vol.1
Mike Piazza's Strike Zone (USA),麦克皮耶萨棒球
Milo's Astro Lanes (Europe),米罗的空间保龄球
Milo's Astro Lanes (USA),米罗的空间保龄球
Mini Racers (USA) (Ja) (Proto),迷你赛车
Mischief Makers (Europe),麻烦制造者
Mischief Makers (USA),麻烦制造者
Mischief Makers (USA) (Rev 1),麻烦制造者
Mission - Impossible (Europe),碟中谍
Mission - Impossible (France),碟中谍
Mission - Impossible (Germany),碟中谍
Mission - Impossible (Italy),碟中谍
Mission - Impossible (Spain),碟中谍
Mission - Impossible (USA),碟中谍
Mission - Impossible (Spain) (Rev 1),碟中谍
Mission - Impossible (Europe) (Beta),碟中谍
Monaco Grand Prix (USA),模拟赛车2-摩纳哥大奖赛
"Monaco Grand Prix - Racing Simulation 2 (Europe) (En,Fr,Es,It)",模拟赛车2-摩纳哥大奖赛
Monopoly (USA),大富翁
"Monster Truck Madness 64 (Europe) (En,Fr,De,Es,It)",疯狂怪物卡车64
Monster Truck Madness 64 (USA),疯狂怪物卡车64
Morita Shougi 64 (Japan),森田将棋64
Mortal Kombat 4 (Europe),真人快打4
Mortal Kombat 4 (USA),真人快打4
Mortal Kombat 4 (USA) (LodgeNet),真人快打4
Mortal Kombat Mythologies - Sub-Zero (Europe),真人快打神话-绝对零度
Mortal Kombat Mythologies - Sub-Zero (USA),真人快打神话-绝对零度
Mortal Kombat Trilogy (Europe),真人快打三部曲
Mortal Kombat Trilogy (USA),真人快打三部曲
Mortal Kombat Trilogy (USA) (Rev 2),真人快打三部曲
Mortal Kombat Trilogy (USA) (Rev 1),真人快打三部曲
Mortal Kombat Trilogy (USA) (1996-05-13) (Beta),真人快打三部曲
"MRC - Multi-Racing Championship (Europe) (En,Fr,De)",MRC-多赛车锦标赛
MRC - Multi-Racing Championship (Japan),MRC-多赛车锦标赛
MRC - Multi-Racing Championship (USA),MRC-多赛车锦标赛
Ms. Pac-Man - Maze Madness (USA),吃豆小姐-疯狂迷宫
"Mystical Ninja 2 Starring Goemon (Europe) (En,Fr,De)",大盗伍佑卫门2
Mystical Ninja Starring Goemon (Europe),大盗伍佑卫门
Mystical Ninja Starring Goemon (USA),大盗伍佑卫门
Nacho 64 (World) (Auto Demo) (Unl),
Nagano Winter Olympics '98 (Europe),长野冬季奥运会'98
Nagano Winter Olympics '98 (USA),长野冬季奥运会'98
Namco Museum 64 (USA),南梦宫博物馆64
NASCAR 2000 (USA),云斯顿赛车2000
"NASCAR 99 (Europe) (En,Fr,De)",云斯顿赛车'99
NASCAR 99 (USA),云斯顿赛车'99
NBA Courtside 2 featuring Kobe Bryant (USA),NBA赛场2-科比布莱恩特
NBA Hangtime (Europe),NBA二对二
NBA Hangtime (USA),NBA二对二
NBA in the Zone '98 (Japan),NBA地带'98
NBA in the Zone '98 (USA),NBA地带'98
NBA in the Zone '99 (USA),NBA地带'99
NBA in the Zone 2 (Japan),NBA地带2
NBA in the Zone 2000 (Europe),NBA地带2000
NBA in the Zone 2000 (USA),NBA地带2000
NBA Jam 2000 (Europe),NBA大灌篮2000
NBA Jam 2000 (USA),NBA大灌篮2000
NBA Jam 99 (Europe),NBA大灌篮'99
NBA Jam 99 (USA),NBA大灌篮'99
NBA Jam 99 (USA) (Beta) (1998-09-25),NBA大灌篮'99
"NBA Live 2000 (Europe) (En,Fr,De,Es)",NBA实况2000
"NBA Live 2000 (USA) (En,Fr,De,Es)",NBA实况2000
"NBA Live 99 (Europe) (En,Fr,De,Es,It)",NBA实况'99
"NBA Live 99 (USA) (En,Fr,De,Es,It)",NBA实况'99
NBA Pro 98 (Europe),NBA地带'98
NBA Pro 99 (Europe),NBA地带'99
NBA Showtime - NBA on NBC (USA),NBA个人秀-NBC电视台
Neon Genesis Evangelion (Japan),新世纪福音战士
"New Tetris, The (Europe)",新俄罗斯方块
"New Tetris, The (USA)",新俄罗斯方块
"New Tetris, The (USA) (LodgeNet)",新俄罗斯方块
NFL Blitz (USA),橄榄球闪电战
NFL Blitz - Special Edition (USA),橄榄球闪电战-特别版
NFL Blitz 2000 (USA),橄榄球闪电战2000
NFL Blitz 2000 (USA) (Rev 1),橄榄球闪电战2000
NFL Blitz 2001 (USA),橄榄球闪电战2001
NFL QB Club 2001 (USA),NFL四分卫俱乐部2001
NFL Quarterback Club 2000 (Europe),NFL四分卫俱乐部2000
NFL Quarterback Club 2000 (USA),NFL四分卫俱乐部2000
NFL Quarterback Club 98 (Europe),NFL四分卫俱乐部'98
NFL Quarterback Club 98 (USA),NFL四分卫俱乐部'98
NFL Quarterback Club 99 (Europe),NFL四分卫俱乐部'99
NFL Quarterback Club 99 (USA),NFL四分卫俱乐部'99
"NHL 99 (Europe) (En,De,Sv,Fi)",NHL冰球'99
NHL 99 (USA),NHL冰球'99
NHL Blades of Steel '99 (USA),NHL钢铁刀锋'99
NHL Breakaway 98 (Europe),劲爆冰球'98
NHL Breakaway 98 (USA),劲爆冰球'98
NHL Breakaway 99 (Europe),劲爆冰球'99
NHL Breakaway 99 (USA),劲爆冰球'99
NHL Pro 99 (Europe),NHL职业冰球'99
Nightmare Creatures (USA),恶梦鬼魅
Nintama Rantarou 64 Game Gallery (Japan),忍者乱太郎64
Nintendo 64 Modem (Japan) (Add-on),
Nintendo All-Star! Dairantou Smash Brothers (Japan),任天堂全明星大乱斗
"Nuclear Strike 64 (Europe) (En,Fr)",核打击64
Nuclear Strike 64 (Germany),核打击64
Nuclear Strike 64 (USA),核打击64
Nuclear Strike 64 (Germany) (1999-11-17) (Beta),核打击64
Nuclear Strike 64 (USA) (1999-09-21) (Beta),核打击64
Nuclear Strike 64 (USA) (Beta) (Earlier),核打击64
Nushi Zuri 64 (Japan),川之垂钓64
Nushi Zuri 64 (Japan) (Rev 1),川之垂钓64
Nushi Zuri 64 - Shiokaze ni Notte (Japan),川之垂钓64-乘着海风
"O.D.T. (Europe) (En,Fr,De,Es,It) (Proto)",脱离禁区
"O.D.T. (USA) (En,Fr,Es) (Proto)",脱离禁区
Off Road Challenge (Europe),越野挑战赛
Off Road Challenge (USA),越野挑战赛
Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1),皇家骑士团64
Ogre Battle 64 - Person of Lordly Caliber (USA),皇家骑士团64
Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev 1),皇家骑士团64
"Ogre Battle 64 - Person of Lordly Caliber (USA, Europe) (Rev 1) (Wii Virtual Console)",皇家骑士团64
Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev 1) (Wii Virtual Console),皇家骑士团64
"Olympic Hockey 98 (Europe) (En,Fr,De,Es)",奥运冰球'98
Olympic Hockey 98 (Japan),奥运冰球'98
Olympic Hockey 98 (USA),奥运冰球'98
Onegai Monsters (Japan),拜托了怪兽
"Operation WinBack (Europe) (En,Fr,De,Es,It)",不可能的任务
Pachinko 365 Nichi (Japan),柏青哥365天
"Paper Mario (Europe) (En,Fr,De,Es)",纸片马里奥
Paper Mario (USA),纸片马里奥
Paper Mario (USA) (LodgeNet),纸片马里奥
Paperboy (Europe),送报童
Paperboy (USA),送报童
Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan),专业柏青哥64-柏青哥实机模拟游戏
PD Ultraman Battle Collection 64 (Japan),PD奥特曼64
Penny Racers (Europe),可爱Q赛车
Penny Racers (USA),可爱Q赛车
"Perfect Dark (Europe) (En,Fr,De,Es,It)",完美黑暗
Perfect Dark (Japan),完美黑暗
Perfect Dark (USA),完美黑暗
Perfect Dark (USA) (Rev 1),完美黑暗
Perfect Dark (Europe) (2000-04-26) (Debug),完美黑暗
Perfect Dark (USA) (2000-03-22) (Debug),完美黑暗
PGA European Tour (USA),PGA欧洲巡回赛
"PGA European Tour Golf (Europe) (En,Fr,De,Es,It)",PGA欧洲巡回赛
"PGA European Tour Golf (Europe) (En,De) (Version B.29) (Beta)",PGA欧洲巡回赛
Pikachuu Genki de Chuu (Japan) (Beta),你好-皮卡丘!
Pikachuu Genki de Chuu (Japan),你好-皮卡丘!
"Pilotwings 64 (Europe) (En,Fr,De)",飞行俱乐部64
Pilotwings 64 (Japan),飞行俱乐部64
Pilotwings 64 (USA),飞行俱乐部64
Pilotwings 64 (USA) (LodgeNet),飞行俱乐部64
Pokemon Puzzle League (Europe),口袋妖怪方块联赛
Pokemon Puzzle League (France),口袋妖怪方块联赛
Pokemon Puzzle League (Germany),口袋妖怪方块联赛
Pokemon Puzzle League (USA),口袋妖怪方块联赛
Pokemon Puzzle League (Europe) (Wii Virtual Console),口袋妖怪方块联赛
Pokemon Puzzle League (France) (Wii Virtual Console),口袋妖怪方块联赛
Pokemon Puzzle League (Germany) (Wii Virtual Console),口袋妖怪方块联赛
Pokemon Puzzle League (USA) (Wii Virtual Console),口袋妖怪方块联赛
Pokemon Snap (Japan),口袋妖怪写真
Pokemon Snap (Australia),口袋妖怪写真
Pokemon Snap (Europe),口袋妖怪写真
Pokemon Snap (France),口袋妖怪写真
Pokemon Snap (Germany),口袋妖怪写真
Pokemon Snap (Italy),口袋妖怪写真
Pokemon Snap (Spain),口袋妖怪写真
Pokemon Snap (USA),口袋妖怪写真
Pokemon Snap (Japan) (Rev 1) (Wii Virtual Console),口袋妖怪写真
Pokemon Snap (USA) (LodgeNet),口袋妖怪写真
Pokemon Snap Station (USA) (Demo) (Kiosk),口袋妖怪写真
Pokemon Stadium (Japan),口袋妖怪竞技场
Pokemon Stadium (Europe),口袋妖怪竞技场
Pokemon Stadium (Europe) (Rev 1),口袋妖怪竞技场
Pokemon Stadium (France),口袋妖怪竞技场
Pokemon Stadium (Germany),口袋妖怪竞技场
Pokemon Stadium (Italy),口袋妖怪竞技场
Pokemon Stadium (Spain),口袋妖怪竞技场
Pokemon Stadium (USA),口袋妖怪竞技场
Pokemon Stadium (USA) (Rev 1),口袋妖怪竞技场
Pokemon Stadium (USA) (Rev 2),口袋妖怪竞技场
Pokemon Stadium 2 (Japan),口袋妖怪竞技场2
Pokemon Stadium 2 (Europe),口袋妖怪竞技场2
Pokemon Stadium 2 (France),口袋妖怪竞技场2
Pokemon Stadium 2 (Germany),口袋妖怪竞技场2
Pokemon Stadium 2 (Italy),口袋妖怪竞技场2
Pokemon Stadium 2 (Spain),口袋妖怪竞技场2
Pokemon Stadium 2 (USA),口袋妖怪竞技场2
Pokemon Stadium Kin Gin (Japan),口袋妖怪竞技场-金银
Polaris SnoCross (USA),雪地摩托车
Power League 64 (Japan),超级联盟棒球64
Power Rangers - Lightspeed Rescue (Europe),超能战队-光速救援
Power Rangers - Lightspeed Rescue (USA),超能战队-光速救援
"Powerpuff Girls, The - Chemical X-Traction (USA) (Beta) (2001-09-27)",飞天小女警-X元素
"Powerpuff Girls, The - Chemical X-Traction (USA)",飞天小女警-X元素
Premier Manager 64 (Europe),足球经理64
Pro Mahjong Kiwame 64 (Japan),极道麻雀64
Pro Mahjong Kiwame 64 (Japan) (Rev 1),极道麻雀64
Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan),强者麻雀64
Puyo Puyo Sun 64 (Japan),噗哟噗哟太阳64
Puyo Puyoon Party (Japan),噗哟噗哟4-魔法派对
Puzzle Bobble 64 (Japan),泡泡龙64
Puzzle Master 64 (World) (Unl),
Quake (Europe),雷神之锤64
Quake (USA),雷神之锤64
Quake II (Europe),雷神之锤2
Quake II (USA),雷神之锤2
Quest 64 (USA),圣魔世纪
Racing Simulation 2 (Germany),模拟赛车2-摩纳哥大奖赛
Rakugakids (Europe),涂鸦小子
Rakugakids (Japan),涂鸦小子
Rally '99 (Japan),汽车拉力挑战赛'99
Rally Challenge 2000 (USA),汽车拉力挑战赛2000
Rampage - World Tour (Europe),狂暴大破坏-世界之旅
Rampage - World Tour (USA),狂暴大破坏-世界之旅
Rampage 2 - Universal Tour (Europe),狂暴大破坏2-环球之旅
Rampage 2 - Universal Tour (USA),狂暴大破坏2-环球之旅
Rampage 2 - Universal Tour (USA) (LodgeNet),狂暴大破坏2-环球之旅
"Rat Attack (Europe) (En,Fr,De,Es,It,Nl)",围鼠大作战
Rat Attack! (USA),围鼠大作战
"Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)",雷曼2-胜利大逃亡
"Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)",雷曼2-胜利大逃亡
"Razmoket, Les - La Chasse aux Tresors (France)",淘气小兵兵-寻宝历险记
Razor Freestyle Scooter (USA),Razor自由式滑板车
"Re-Volt (Europe) (En,Fr,De,Es)",遥控小赛车
Re-Volt (USA),遥控小赛车
"Ready 2 Rumble Boxing (Europe) (En,Fr,De)",爆笑拳击
Ready 2 Rumble Boxing (USA),爆笑拳击
Ready 2 Rumble Boxing (USA) (LodgeNet),爆笑拳击
Ready 2 Rumble Boxing - Round 2 (USA),爆笑拳击-第2回合
"Resident Evil 2 (Europe) (En,Fr)",生化危机2
Resident Evil 2 (USA) (Rev 1),生化危机2
Resident Evil 2 (USA),生化危机2
Riqa (Europe) (Proto) (2000-02-14),
Riqa (Europe) (Proto) (2000-03-24),
Riqa (Europe) (Proto) (2000-05-28),
Riqa (Europe) (Proto) (2000-03-27),
Road Rash 64 (Europe) (Beta) (1999-10-12),暴力摩托64
Road Rash 64 (USA) (Beta 1),暴力摩托64
Road Rash 64 (USA) (Beta 2),暴力摩托64
Road Rash 64 (Europe),暴力摩托64
Road Rash 64 (USA),暴力摩托64
"Roadsters (Europe) (En,Fr,De,Es,It,Nl)",敞篷跑车大赛
"Roadsters (USA) (En,Fr,Es)",敞篷跑车大赛
Robot Poncots 64 - 7tsu no Umi no Caramel (Japan),机甲宝贝64-七海传说
Robotech - Crystal Dreams (USA) (Proto 2),太空堡垒-水晶之梦
Robotech - Crystal Dreams (USA) (Proto 1),太空堡垒-水晶之梦
Robotron 64 (Europe),机械大战64
Robotron 64 (USA),机械大战64
"Rocket - Robot on Wheels (Europe) (En,Fr,De)",火箭-滑轮机器人
Rocket - Robot on Wheels (USA),火箭-滑轮机器人
Rocket - Robot on Wheels (Europe) (Beta) (1999-09-29),火箭-滑轮机器人
Rockman Dash - Hagane no Boukenshin (Japan),洛克人Dash-钢铁之心
Ronaldinho's Soccer 64 (Brazil) (Pirate),
RR64 - Ridge Racer 64 (Europe),山脊赛车64
RR64 - Ridge Racer 64 (USA),山脊赛车64
RTL World League Soccer 2000 (Germany),RTL世界联盟足球2000
Rugrats - Die grosse Schatzsuche (Germany),淘气小兵兵-寻宝历险记
Rugrats - Scavenger Hunt (USA),淘气小兵兵-寻宝历险记
Rugrats - Scavenger Hunt (USA) (Beta) (1999-04-02),淘气小兵兵-寻宝历险记
Rugrats - Treasure Hunt (Europe),淘气小兵兵-寻宝历险记
Rugrats in Paris - The Movie (Europe),淘气小兵兵-巴黎历险记
Rugrats in Paris - The Movie (USA),淘气小兵兵-巴黎历险记
"Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)",狂飙2-美国极限赛车
Rush 2 - Extreme Racing USA (USA),狂飙2-美国极限赛车
Rush 2 - Extreme Racing USA (USA) (LodgeNet),狂飙2-美国极限赛车
"S.C.A.R.S. (Europe) (En,Fr,De)",S.C.A.R.S.
S.C.A.R.S. (USA),S.C.A.R.S.
Saikyou Habu Shougi (Japan),最强羽生将棋
"San Francisco Rush - Extreme Racing (Europe) (En,Fr,De)",旧金山狂飙-极限赛车
"San Francisco Rush - Extreme Racing (USA) (En,Fr,De)",旧金山狂飙-极限赛车
"San Francisco Rush - Extreme Racing (USA) (En,Fr,De) (Rev 1)",旧金山狂飙-极限赛车
"San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)",旧金山狂飙2049
San Francisco Rush 2049 (USA),旧金山狂飙2049
Scooby-Doo! - Classic Creep Capers (Europe),史酷比大冒险
Scooby-Doo! - Classic Creep Capers (USA),史酷比大冒险
Scooby-Doo! - Classic Creep Capers (USA) (Rev 1),史酷比大冒险
SD Hiryuu no Ken Densetsu (Japan),SD飞龙之拳传说
Sesame Street - Elmo's Letter Adventure (USA),艾摩的字母冒险
Sesame Street - Elmo's Number Journey (USA),艾摩的数字旅程
"Shadow Man (Europe) (En,Es,It)",影子武士
Shadow Man (France),影子武士
Shadow Man (Germany),影子武士
Shadow Man (USA),影子武士
Shadow Man (Brazil),影子武士
Shadowgate 64 - Trials of the Four Towers (Europe),影之门64-四座塔的审判
"Shadowgate 64 - Trials of the Four Towers (Europe) (Es,It)",影之门64-四座塔的审判
"Shadowgate 64 - Trials of the Four Towers (Europe) (Fr,De,Nl)",影之门64-四座塔的审判
Shadowgate 64 - Trials of the Four Towers (Japan),影之门64-四座塔的审判
"Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)",影之门64-四座塔的审判
"Shadowgate 64 - Trials of the Four Towers (USA) (En,Es) (Beta)",影之门64-四座塔的审判
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan),新日本职业摔角-斗魂炎导-勇敢的精神
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan),新日本职业摔角-斗魂炎导2-下一代
SimCity 2000 (Japan),模拟城市2000
SimCopter 64 (USA) (Proto) (E3 1997),
Snobo Kids (Japan),滑雪小子
Snow Speeder (Japan),高山滑雪
"Snowboard Kids (Europe, Australia)",滑雪小子
Snowboard Kids (USA),滑雪小子
Snowboard Kids 2 (Australia),滑雪小子2
Snowboard Kids 2 (USA),滑雪小子2
Sonic Wings Assault (Japan),音速战机-突击
"South Park (Europe) (En,Fr,Es)",南方公园
South Park (Germany),南方公园
South Park (USA),南方公园
South Park (Brazil),南方公园
South Park - Chef's Luv Shack (Europe),南方公园-厨师的爱心小屋
South Park - Chef's Luv Shack (USA),南方公园-厨师的爱心小屋
South Park Rally (Europe),南方公园拉力赛
South Park Rally (USA),南方公园拉力赛
South Park Rally (Europe) (Beta) (2000-01-08),南方公园拉力赛
South Park Rally (USA) (Beta) (2000-01-27),南方公园拉力赛
South Park Rally (USA) (Beta) (2000-01-14),南方公园拉力赛
South Park Rally (Europe) (Beta) (2000-01-17),南方公园拉力赛
Space Dynamites (Japan),宇宙战士格斗
Space Invaders (USA),太空侵略者
Spacer (World) (Unl),
"SpaceStation Silicon Valley (Europe) (En,Fr,De,Es,It,Nl,Pt)",硅谷太空站
SpaceStation Silicon Valley (Japan) (Proto),硅谷太空站
SpaceStation Silicon Valley (USA),硅谷太空站
SpaceStation Silicon Valley (USA) (Rev 1),硅谷太空站
Spider-Man (USA),蜘蛛侠
Sporting Clays (World) (Demo) (Unl),
Star Fox 64 (USA) (LodgeNet),星际火狐64
Star Fox 64 (Japan),星际火狐64
Star Fox 64 (USA),星际火狐64
Star Fox 64 (USA) (Rev 1),星际火狐64
Star Fox 64 (Japan) (Rev 1) (Wii Virtual Console),星际火狐64
Star Soldier - Vanishing Earth (Japan) (En),星际战士-失落的地球
Star Soldier - Vanishing Earth (USA),星际战士-失落的地球
Star Soldier - Vanishing Earth (Japan) (En) (Beta) (1998-03-10),星际战士-失落的地球
Star Twins (Japan),喷射力量-双子星
"Star Wars - Rogue Squadron (Europe) (En,Fr,De)",星球大战-侠盗中队
"Star Wars - Rogue Squadron (Europe) (En,Fr,De) (Rev 1)",星球大战-侠盗中队
Star Wars - Rogue Squadron (USA),星球大战-侠盗中队
Star Wars - Rogue Squadron (USA) (Rev 1),星球大战-侠盗中队
Star Wars - Rogue Squadron (USA) (LodgeNet),星球大战-侠盗中队
Star Wars - Shadows of the Empire (USA) (Limited Run Games),星球大战-帝国的阴影
Star Wars - Shadows of the Empire (Europe),星球大战-帝国的阴影
Star Wars - Shadows of the Empire (USA),星球大战-帝国的阴影
Star Wars - Shadows of the Empire (USA) (Rev 1),星球大战-帝国的阴影
Star Wars - Shadows of the Empire (USA) (Rev 2),星球大战-帝国的阴影
Star Wars - Shadows of the Empire (USA) (Beta) (1996-10-15),星球大战-帝国的阴影
Star Wars - Shutsugeki! Rogue Chuutai (Japan),星球大战-侠盗中队
Star Wars - Teikoku no Kage (Japan),星球大战-帝国的阴影
Star Wars Episode I - Battle for Naboo (Europe),星球大战前传1-纳布之战
Star Wars Episode I - Battle for Naboo (USA),星球大战前传1-纳布之战
Star Wars Episode I - Battle for Naboo (USA) (Beta),星球大战前传1-纳布之战
Star Wars Episode I - Racer (USA) (Limited Run Games),星球大战前传1-极速飞梭
"Star Wars Episode I - Racer (Europe) (En,Fr,De)",星球大战前传1-极速飞梭
Star Wars Episode I - Racer (Japan),星球大战前传1-极速飞梭
Star Wars Episode I - Racer (USA),星球大战前传1-极速飞梭
StarCraft 64 (Australia),星际争霸64
StarCraft 64 (USA),星际争霸64
StarCraft 64 (USA) (Beta),星际争霸64
StarCraft 64 (Germany) (Proto),星际争霸64
"Starshot - Space Circus Fever (Europe) (En,Fr,De)",银河出击-太空马戏团狂热
"Starshot - Space Circus Fever (USA) (En,Fr,Es)",银河出击-太空马戏团狂热
Stunt Racer 64 (USA),特技赛车64
Super B-Daman - Battle Phoenix 64 (Japan),弹珠超人64-战斗凤凰
Super Bowling (Japan),超级保龄球
Super Bowling (USA),超级保龄球
"Super Mario 64 (Europe) (En,Fr,De)",超级马里奥64
