Name EN,Name CN
"Dreadnaught Factor, The (USA)",巨舰强袭
Final Legacy (USA) (Proto),最后的遗赠
Frisky Tom (USA) (Proto) (1983-07-04),水管工汤姆
Frisky Tom (USA) (Proto) (1983-01-20),水管工汤姆
Frogger (USA),青蛙过河
Frogger II - Threeedeep! (USA),青蛙过河2
Galaxian (USA),小蜜蜂
Galaxian (USA) (Alt),小蜜蜂
Galaxian (USA) (Demo) (Kiosk),小蜜蜂
Gorf (USA),银河系轨道机械部队
Gremlins (USA),小魔怪
Gyruss (USA),太阳系战机
Gyruss (USA) (Rev 1),太阳系战机
Gyruss (USA) (Beta) (1984-04-23),太阳系战机
H.E.R.O. (USA),英雄
James Bond 007 (USA),詹姆斯邦德007
James Bond 007 (USA) (Beta),詹姆斯邦德007
Joust (USA),鸟骑士
Joust (USA) (Beta) (1983-06-12),鸟骑士
Jr. Pac-Man (USA) (Proto),吃豆人Jr.
Jungle Hunt (USA),丛林狩猎
Jungle Hunt (USA) (Beta) (1983-04-07),丛林狩猎
Jungle Hunt (USA) (Beta) (1983-05-02),丛林狩猎
K-Razy Shoot-Out (USA),疯狂枪战
Kaboom! (USA),爆炸啦
Kangaroo (USA),袋鼠营救
Keystone Kapers (USA),警察抓小偷
Koffi - Yellow Kopter (USA) (Unl),小直升机科菲
"Last Starfighter, The (USA) (Proto) (1984-05-21)",最后的星空战士
"Last Starfighter, The (USA) (Proto) (1984-05-08)",最后的星空战士
Looney Tunes Hotel (USA) (Proto),乐一通酒店
Mario Bros. (USA),马里奥兄弟
Mario Bros. (USA) (Alt),马里奥兄弟
Meebzork (USA) (Proto) (1983-11-16),梅布佐克
Meebzork (USA) (Proto) (1983-05-03),梅布佐克
Meebzork (USA) (Proto) (1983-05-18),梅布佐克
MegaMania (USA),超级狂热
Meteorites (USA),陨石射击
Microgammon SB (USA) (Proto) (1983-08-15),微型双陆棋
Microgammon SB (USA) (Proto) (1983-07-16),微型双陆棋
Millipede (USA) (Proto) (1984-01-31),千足虫
Millipede (USA) (Proto) (1984-01-04),千足虫
Millipede (USA) (Proto) (1984-01-05),千足虫
Miner 2049er Starring Bounty Bob (USA),矿工大冒险
Miniature Golf (USA) (Proto),迷你高尔夫
Missile Command (USA),导弹指令
Missile Command (Europe) (Proto) (1982-04-04),导弹指令
Montezuma's Revenge - Featuring Panama Joe (USA),蒙特祖玛的复仇
Moon Patrol (USA),月球战车
Moon Patrol (USA) (Beta 1) (1983-09-14),月球战车
Moon Patrol (USA) (Beta 2) (1983-09-19),月球战车
Moon Patrol (USA) (Beta 3),月球战车
Moon Patrol (USA) (Beta 4),月球战车
Mountain King (USA),山魔王
Mr. Do!'s Castle (USA),嘟先生的城堡
Ms. Pac-Man (USA),吃豆女士
Pac-Man (USA),吃豆人
Pac-Man (USA) (Demo) (Kiosk),吃豆人
Pengo (USA),企鹅推冰
Pengo (USA) (Beta) (1983-07-27),企鹅推冰
Pengo (USA) (Beta) (1983-08-10),企鹅推冰
Pitfall! (USA),陷阱I
Pole Position (USA),顶尖车手1
Pole Position (USA) (Beta),顶尖车手1
Popeye (USA),大力水手
Q-bert (USA),Q伯特
QIX (USA),离子射线
Quest for Quintana Roo (USA),金塔纳罗奥冒险
RealSports Baseball (USA),真实棒球
RealSports Baseball (USA) (Beta) (1983-07-06),真实棒球
RealSports Baseball (USA) (Beta) (1983-02-11),真实棒球
RealSports Basketball (USA) (Proto) (1983-12-16),真实篮球
RealSports Basketball (USA) (Proto) (1982-11-05),真实篮球
RealSports Basketball (USA) (Proto) (1983-10-31),真实篮球
RealSports Football (USA),真实橄榄球
RealSports Soccer (USA),真实足球
RealSports Soccer (USA) (Beta) (1982-08-26),真实足球
RealSports Tennis (USA),真实网球
Rescue on Fractalus! (USA),外星救援
Rescue on Fractalus! (USA) (Beta) (1984-02-29),外星救援
Road Runner (USA) (Proto),飞奔鸵鸟
Robotron 2084 (USA),机械创元2084
Robotron 2084 (USA) (Beta) (1983-10-12),机械创元2084
Robotron 2084 (USA) (Beta) (1983-09-20),机械创元2084
Space Dungeon (USA),太空危机
Space Dungeon (USA) (Beta) (1983-01-20),太空危机
Space Dungeon (USA) (Beta) (1983-03-09),太空危机
Space Invaders (USA),太空侵略者
Space Race (USA) (Demo),太空竞速
Space Shuttle - A Journey Into Space (USA),航天飞机 宇宙之旅
Spitfire (USA) (Proto) (1982-12-05),喷火战斗机
Spitfire (USA) (Proto) (1983-10-13),喷火战斗机
Spitfire (USA) (Proto) (1983-11-03),喷火战斗机
Spitfire (USA) (Proto) (1983-09-30),喷火战斗机
Sport Goofy (USA) (Proto) (1983-04-11),运动高飞狗
Sport Goofy (USA) (Proto) (1983-03-28),运动高飞狗
Star Raiders (USA),星际奇兵
Star Raiders (USA) (Alt),星际奇兵
Star Trek - Strategic Operations Simulator (USA),星际迷航 模拟战略行动
Star Trek - Strategic Operations Simulator (USA) (Alt),星际迷航 模拟战略行动
Star Wars - Return of the Jedi - Death Star Battle (USA),星战外传 死星之战
Star Wars - The Arcade Game (USA),星球大战 街机版
Stargate (USA) (Proto 3) (1984-01-05),星际之门
Stargate (USA) (Proto 1) (1983-11-21),星际之门
Stargate (USA) (Proto 2) (1984-01-13),星际之门
Super Breakout (USA),超级打砖块
Super Cobra (USA),超级眼镜蛇直升机
Super Pac-Man (USA) (Proto) (1984-01-26),超级吃豆人
Super Pac-Man (USA) (Proto) (Final),超级吃豆人
Super Pac-Man (USA) (Proto) (1984-03-15),超级吃豆人
Tempest (USA) (Proto) (1983-12-29),暴风雪
Tempest (USA) (AtariAge),暴风雪
Tempest (USA) (Proto) (1984-03-15),暴风雪
Track and Field (USA) (Proto) (1984-05-10),田径运动会
Track and Field (USA) (Proto) (1984-04-18),田径运动会
Vanguard (USA),尖兵
Vanguard (USA) (Beta) (1983-01-05),尖兵
Vanguard (USA) (Beta) (1983-02-01),尖兵
Wizard of Wor (USA),巫师沃尔
Xari Arena (USA) (Proto) (1983-08-30),萨里斗技场
Xari Arena (USA) (Proto) (1983-09-20),萨里斗技场
Xari Arena (USA) (Proto) (1983-05-10),萨里斗技场
Xari Arena (USA) (Proto) (1983-06-24),萨里斗技场
Xari Arena (USA) (Proto) (1983-08-25),萨里斗技场
Xari Arena (USA) (Proto) (1983-08-31),萨里斗技场
Xevious (USA) (Proto),铁板阵
Yellow Submarine (USA) (Demo),黄色潜水艇
Zaxxon (USA),立体空战
Zenji (USA),迷宫连结
Zone Ranger (USA),星际游侠
