Name EN,Name CN
Dragon Ball Z - Kyoushuu! Saiya Jin (Japan) (Rev 1),七龙珠Z-强袭！赛亚人
Dragon Ball Z Gaiden - Saiya Jin Zetsumetsu Keikaku (Japan),七龙珠Z外传-赛亚人绝灭计划
Dragon Ball Z II - Gekishin Freeza!! (Japan),七龙珠Z2-激神弗里沙！
Dragon Ball Z II - Gekishin Freeza!! (Japan) (Rev 1),七龙珠Z2-激神弗里沙！
Dragon Ball Z III - Ressen Jinzou Ningen (Japan),七龙珠Z3-烈战人造人间
Dragon Buster (Japan),屠龙记
Dragon Buster (Japan) (Virtual Console),屠龙记
"Dragon Buster (World) (Namcot Collection, Namco Museum Archives Vol 1)",屠龙记
Dragon Buster II - Yami no Fuuin (Japan),屠龙记2-闇之封印
Dragon Fighter (Japan),龙之斗士
Dragon Fighter (USA),龙之斗士
Dragon Ninja (Japan),龙之忍者
Dragon Ninja (Japan) (Rev 1),龙之忍者
Dragon Power (USA),七龙珠-神龙之谜
Dragon Quest (Japan),勇者斗恶龙
Dragon Quest II - Akuryou no Kamigami (Japan),勇者斗恶龙2
Dragon Quest III - Soshite Densetsu e... (Japan),勇者斗恶龙3
Dragon Quest III - Soshite Densetsu e... (Japan) (Rev 1),勇者斗恶龙3
Dragon Quest IV - Michibikareshi Monotachi (Japan),勇者斗恶龙4
Dragon Quest IV - Michibikareshi Monotachi (Japan) (Rev 1),勇者斗恶龙4
Dragon Scroll - Yomigaerishi Maryuu (Japan),龙之卷轴-苏醒之魔龙
Dragon Slayer IV - Drasle Family (Japan),屠龙勇者4-德拉斯莱家族
Dragon Spirit - Aratanaru Densetsu (Japan),龙魂
Dragon Spirit - Aratanaru Densetsu (Japan) (Namcot Collection),龙魂
Dragon Spirit - The New Legend (USA),龙魂
Dragon Unit (Japan),龙之军团
Dragon Warrior (USA),勇者斗恶龙
Dragon Warrior (USA) (Rev 1),勇者斗恶龙
Dragon Warrior II (USA),勇者斗恶龙2
Dragon Warrior III (USA),勇者斗恶龙3
Dragon Warrior IV (USA),勇者斗恶龙4
Dragon Wars (Japan),龙之战争
Dragon's Lair (Europe),龙穴历险记
Dragon's Lair (Japan),龙穴历险记
Dragon's Lair (USA),龙穴历险记
Dropzone (Europe),行星地带
Druaga no Tou (Japan),迷宫塔
"Druaga no Tou (World) (Namcot Collection, Namco Museum Archives Vol 1)",迷宫塔
Duck Hunt (World),猎鸭行动
DuckTales (Europe),唐老鸭俱乐部
DuckTales (USA),唐老鸭俱乐部
DuckTales 2 (Europe),唐老鸭俱乐部2
DuckTales 2 (France),唐老鸭俱乐部2
DuckTales 2 (Germany),唐老鸭俱乐部2
DuckTales 2 (Japan),唐老鸭俱乐部2
DuckTales 2 (USA),唐老鸭俱乐部2
DuckTales 2 (World) (The Disney Afternoon Collection),唐老鸭俱乐部2
Dungeon & Magic - Swords of Element (Japan),地下城与魔法-元素之剑
Dungeon Kid (Japan),地城小子
Dungeon Magic - Sword of the Elements (USA),地城魔法-元素之剑
Dusty Diamond's All-Star Softball (USA),全明星垒球
Dynablaster (Europe),轰炸超人2
Dynamite Batman (Japan),蝙蝠侠2-小丑的复仇
Dynamite Bowl (Japan),爆裂保龄球
Dynamite Bowl (Japan) (Rev 1),爆裂保龄球
Dynowarz - The Destruction of Spondylus (USA),龙枪手
"EarthBound Beginnings (USA, Europe) (Virtual Console)",地球冒险
Eggerland - Meikyuu no Fukkatsu (Japan),蛋王子-迷宫之复活
Egypt (Japan),埃及魔法阵
Elevator Action (Japan),电梯大战
Elevator Action (Japan) (Rev 1),电梯大战
Elevator Action (Japan) (Rev 1) (Virtual Console),电梯大战
Elevator Action (USA),电梯大战
Elevator Action (USA) (Virtual Console),电梯大战
Eliminator Boat Duel (Europe),赛艇决斗
Eliminator Boat Duel (USA),赛艇决斗
"Elite (Europe) (En,Fr,De)",精英战机
Elnark no Zaihou (Japan),艾鲁那财宝
Elysion (Japan),勇士屠魔
Emoyan no 10 Bai Pro Yakyuu (Japan),十倍职业野球
"Empereur, L' (Japan)",拿破仑
"Empereur, L' (USA)",拿破仑
Eric Cantona Football Challenge - Goal! 2 (Europe),足球得点王2
Erika to Satoru no Yume Bouken (Japan),梦冒险
Esper Bouken Tai (Japan),超能力冒险队
Esper Dream 2 - Aratanaru Tatakai (Japan),超能力之梦2
Excitebike (Europe),火爆机车赛
Excitebike (Europe) (Virtual Console),火爆机车赛
"Excitebike (Japan, USA) (En)",火爆机车赛
"Excitebike (Japan, USA) (En) (Virtual Console)",火爆机车赛
Exciting Boxing (Japan),火爆拳击
Exciting Rally - World Rally Championship (Japan),火爆越野赛车-世界越野赛车锦标赛
Exerion (Japan) (En),火凤凰
F-1 Sensation (Japan) (En),F-1刺激赛车
F-117A Stealth Fighter (USA),F-117A战斗机
F-15 Strike Eagle (Europe),F-15打击之鹰
"F-15 Strike Eagle (Europe) (En,Sv,Da,Fi)",F-15打击之鹰
"F-15 Strike Eagle (France) (En,Fr,Nl)",F-15打击之鹰
F-15 Strike Eagle (Germany),F-15打击之鹰
F-15 Strike Eagle (Italy),F-15打击之鹰
F-15 Strike Eagle (USA),F-15打击之鹰
F1 Circus (Japan),F-1竞技场
F1 Race (Japan),F1赛车
FC Genjin - Freakthoropus Computerus (Japan),FC原人
Famicom Doubutsu Seitai Zukan! - Katte ni Shirokuma - Mori o Sukue no Maki! (Japan),白熊历险记
Famicom Igo Nyuumon (Japan),任天堂围棋入门
Famicom Jump - Eiyuu Retsuden (Japan),英雄列传
Famicom Jump II - Saikyou no 7 Nin (Japan),英雄列传2-最强之七人
Famicom Meijin Sen (Japan),任天堂名人战
Famicom Meijin Sen (Japan) (Rev 1),任天堂名人战
Famicom Shougi - Ryuuousen (Japan),任天堂将棋-龙王战
Famicom Top Management (Japan),任天堂顶尖经营者
Famicom Wars (Japan),任天堂大战
Famicom Wars (Japan) (Virtual Console),任天堂大战
Famicom Yakyuu Ban (Japan),任天堂野球盘
Family BASIC (Japan) (v1.0),任天堂Basic系统
Family BASIC (Japan) (v2.0),任天堂Basic系统
Family BASIC (Japan) (v2.1),任天堂Basic系统
Family BASIC V3 (Japan),任天堂Basic系统V3
Family Block (Japan),家庭打砖块
Family Boxing (Japan),家庭拳击
Family Circuit '91 (Japan) (En),家庭赛车91
Family Circuit (Japan),家庭赛车
Family Circuit (Japan) (Namcot Collection),家庭赛车
Family Feud (USA),家庭对抗赛
Family Jockey (Japan),家庭竞马
Family Jockey (Japan) (Namcot Collection),家庭竞马
Family Mahjong (Japan),家庭麻将
Family Mahjong (Japan) (Rev 1),家庭麻将
Family Mahjong II - Shanghai e no Michi (Japan),家庭麻将2-上海之道
Family Pinball (Japan),家庭弹珠台
Family Pinball (Japan) (Namcot Collection),家庭弹珠台
Family Quiz - 4-nin wa Rival (Japan),家庭问答
Family School (Japan),家庭学院
Family Tennis (Japan),家庭网球
Family Trainer 1 - Athletic World (Japan),任天堂跳跳板-运动世界
Family Trainer 1 - Athletic World (Japan) (Rev 1),任天堂跳跳板-运动世界
Family Trainer 10 - Rairai Kyonsees (Japan),任天堂跳跳板-来来僵尸
Family Trainer 2 - Running Stadium (Japan),任天堂跳跳板-田径运动会
Family Trainer 3 - Aerobics Studio (Japan),任天堂跳跳板-韵律体操
Family Trainer 4 - Jogging Race (Japan),任天堂跳跳板-慢跑竞赛
Family Trainer 5 - Meiro Daisakusen (Japan),任天堂跳跳板-迷路大作战
Family Trainer 6 - Manhattan Police (Japan),任天堂跳跳板-街头警察
Family Trainer 7 - Daiundoukai (Japan),任天堂跳跳板-大运动会
Family Trainer 8 - Totsugeki! Fuuun Takeshi-jou (Japan),任天堂跳跳板-突击风云城
Family Trainer 9 - Fuuun Takeshi-jou 2 (Japan),任天堂跳跳板-突击风云城2
Famista '89 - Kaimaku Ban!! (Japan),明星职棒'89
Famista '90 (Japan),明星职棒'90
Famista '91 (Japan),明星职棒'91
Famista '92 (Japan),明星职棒'92
Famista '93 (Japan),明星职棒'93
Famista '94 (Japan),明星职棒'94
Fantasy Zone (Japan) (Sunsoft),幻想空间
Fantasy Zone II - Opa-Opa no Namida (Japan),幻想区2
Faria - A World of Mystery & Danger! (USA),法利亚-神秘世界
Faria - Fuuin no Tsurugi (Japan),法利亚-封印之剑
Faxanadu (Europe),沙那多
Faxanadu (Japan),沙那多
Faxanadu (USA),沙那多
Faxanadu (USA) (Rev 1),沙那多
Felix the Cat (Europe) (Hudson),菲力猫
Felix the Cat (USA) (Hudson),菲力猫
Ferrari (Japan),法拉利
Ferrari Grand Prix Challenge (Europe),法拉利挑战赛
Ferrari Grand Prix Challenge (USA),法拉利挑战赛
Fester's Quest (Europe),福斯特的冒险
Fester's Quest (Europe) (Rev 1),福斯特的冒险
Fester's Quest (USA),福斯特的冒险
Field Combat (Japan),杀戮战场
Fighting Golf (Japan),战斗高尔夫
Fighting Road (Japan),战斗之路
Final Fantasy (Japan),最终幻想
Final Fantasy (Japan) (Rev 1),最终幻想
Final Fantasy (Japan) (Rev 1) (3DS Virtual Console),最终幻想
Final Fantasy (Japan) (Rev 1) (Wii and Wii U Virtual Console),最终幻想
Final Fantasy (USA),最终幻想
Final Fantasy (USA) (Virtual Console),最终幻想
"Final Fantasy I, II (Japan)",最终幻想1&2
Final Fantasy II (Japan),最终幻想2
Final Fantasy II (Japan) (3DS Virtual Console),最终幻想2
Final Fantasy II (Japan) (Wii and Wii U Virtual Console),最终幻想2
Final Fantasy III (Japan),最终幻想3
Final Fantasy III (Japan) (3DS Virtual Console),最终幻想3
Final Fantasy III (Japan) (Wii U Virtual Console),最终幻想3
Final Fantasy III (Japan) (Wii Virtual Console),最终幻想3
Final Lap (Japan),最后冲刺
Final Mission (Japan),最终任务
Fire 'n Ice (USA),所罗门之钥2
Fire Emblem - Ankoku Ryuu to Hikari no Tsurugi (Japan),火焰之纹章-暗黑龙与光之剑
Fire Emblem Gaiden (Japan),圣火降魔录外传
Fire Emblem Gaiden (Japan) (Virtual Console),圣火降魔录外传
Fisher-Price - Firehouse Rescue (USA),营救消防站
Fisher-Price - I Can Remember (USA),记忆力大考验
Fisher-Price - Perfect Fit (USA),图案配对大挑战
Fist of the North Star (USA),北斗神拳2
Flappy (Japan),顽皮精灵
Fleet Commander (Japan),海战指挥官
Flight of the Intruder (USA),捍卫入侵者
"Flintstones, The - The Rescue of Dino & Hoppy (Europe)",摩登原始人
"Flintstones, The - The Rescue of Dino & Hoppy (Japan)",摩登原始人
"Flintstones, The - The Rescue of Dino & Hoppy (USA)",摩登原始人
"Flintstones, The - The Surprise at Dinosaur Peak (Europe)",摩登原始人2
"Flintstones, The - The Surprise at Dinosaur Peak! (USA)",摩登原始人2
Flipull - An Exciting Cube Game (Japan) (En),趣味方块
Flipull - An Exciting Cube Game (Japan) (En) (Rev 1),趣味方块
Flying Dragon - The Secret Scroll (USA),飞龙之拳-奥义之书
Flying Hero (Japan),飞行英雄
Flying Warriors (USA),飞龙战士
Flying Warriors (USA) (Virtual Console),飞龙战士
Formation Z (Japan),变形战机
Formation Z (Japan) (Rev 1),变形战机
Formation Z (Japan) (Rev 1) (Virtual Console),变形战机
Formula 1 Sensation (Europe),F-1刺激赛车
Formula One - Built to Win (USA),F-1冠军赛车
Four Players' Tennis (Europe),世界杯网球赛
Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA),彼得潘与海盗-铁钩船长的复仇
Frankenstein - The Monster Returns (USA),科学怪人
Freedom Force (USA),自由武装
Friday the 13th (USA),十三号星期五
Front Line (Japan),前线任务
Fudou Myouou Den (Japan),不动明王传
Fun House (USA),欢乐屋
Fushigi na Blobby - Blobania no Kiki (Japan),男孩与泡泡怪
Fushigi no Umi no Nadia (Japan),蓝宝石之迷
Future Wars - Mirai Senshi Lios (Japan),未来战争
Fuzzical Fighter (Japan),奇幻勇士
G.I. Joe - A Real American Hero (USA),特殊部队
G.I. Joe - The Atlantis Factor (USA),G.I.JOE-特种部队
Galaga (Europe),大蜜蜂
Galaga (Japan),大蜜蜂
"Galaga (World) (Namcot Collection, Namco Museum Archives Vol 2)",大蜜蜂
Galaga - Demons of Death (USA),大蜜蜂
Galaxian (Japan) (En),小蜜蜂
Galaxian (Japan) (En) (Rev 1),小蜜蜂
"Galaxian (World) (Namcot Collection, Namco Museum Archives Vol 1)",小蜜蜂
Galaxy 5000 - Racing in the 51st Century (Europe),银河系5000-狂飙51世纪
Galaxy 5000 - Racing in the 51st Century (USA),银河系5000-狂飙51世纪
Gambler Jiko Chuushinha (Japan),麻将道场
Gambler Jiko Chuushinha 2 (Japan),麻将道场2
Game Designer Yousei Soft - Dezaemon (Japan),游戏设计师
Game Party (Japan),游戏派对
Ganbare Goemon 2 (Japan),大盗五右卫门２
Ganbare Goemon 2 (Japan) (Virtual Console),大盗五右卫门２
Ganbare Goemon Gaiden - Kieta Ougon Kiseru (Japan),大盗五右卫门外传-消失之黄金烟斗
Ganbare Goemon Gaiden - Kieta Ougon Kiseru (Japan) (Rev 1),大盗五右卫门外传-消失之黄金烟斗
Ganbare Goemon Gaiden - Kieta Ougon Kiseru (Japan) (Rev 1) (Virtual Console),大盗五右卫门外传-消失之黄金烟斗
Ganbare Goemon Gaiden 2 - Tenka no Zaihou (Japan),大盗五右卫门外传2-天下之财宝
Ganbare Goemon! - Karakuri Douchuu (Japan),大盗五右卫门
Ganbare Goemon! - Karakuri Douchuu (Japan) (Virtual Console),大盗五右卫门
Ganbare Pennant Race! (Japan),棒球锦标赛
Ganso Saiyuuki - Super Monkey Daibouken (Japan),元祖西游记-孙悟空大冒险
Garfield no Isshukan (Japan) (En),加菲猫
Gargoyle's Quest II (Europe),石像鬼之谜2
Gargoyle's Quest II (USA),石像鬼之谜2
Garry Kitchen's Battletank (USA),战斗坦克
Gauntlet (USA),铁手套
Gauntlet II (Europe),铁手套2
Gauntlet II (USA),铁手套2
Gegege no Kitarou - Youkai Daimakyou (Japan),鬼太郎-妖怪大魔境
Gegege no Kitarou 2 - Youkai Gundan no Chousen (Japan),鬼太郎2-妖怪军团之挑战
Geimos (Japan),宇宙大射击
Gekikame Ninja Den (Japan),忍者神龟-激龟忍者传
Gekikame Ninja Den (Japan) (The Cowabunga Collection),忍者神龟-激龟忍者传
Gekikame Ninja Den (Japan) (Virtual Console),忍者神龟-激龟忍者传
Gekitotsu Yonku Battle (Japan),激突四驱车
Gekitou Pro Wrestling!! - Toukon Densetsu (Japan),激斗摔角-斗魂传说
Gekitou Stadium!! (Japan),激斗棒球
Gemfire (USA),欧洲战记
Genghis Khan (USA),苍狼与白鹿-成吉思汗
Genpei Touma Den - Computer Boardgame (Japan),源平讨魔传
George Foreman's KO Boxing (Europe),乔治福尔曼的击倒拳击
George Foreman's KO Boxing (USA),乔治福尔曼的击倒拳击
Getsu Fuuma Den (Japan),风月魔传
Getsu Fuuma Den (Japan) (Virtual Console),风月魔传
Ghost Lion (USA),幽灵狮子
Ghost'n Goblins (Europe),魔界村
Ghostbusters (Japan),魔鬼克星
Ghostbusters (USA),魔鬼克星
Ghostbusters II (Europe),魔鬼克星2
Ghostbusters II (USA),魔鬼克星2
Ghosts'n Goblins (USA),魔界村
Ghoul School (USA),幽灵学校
Gimmi a Break - Shijou Saikyou no Quiz Ou Ketteisen (Japan),史上最强之问答王决定战
Gimmi a Break - Shijou Saikyou no Quiz Ou Ketteisen 2 (Japan),史上最强之问答王决定战2
Gimmick! (Japan),吉米克先生
Ginga Eiyuu Densetsu (Japan),银河英雄传说
Ginga no Sannin (Japan),银河三人组
Goal! (Europe),足球得点王
Goal! (USA),足球得点王
Goal! Two (USA),足球得点王2
Goal!! (Japan),足球得点王2
God Slayer - Haruka Tenkuu no Sonata (Japan),天神之剑
God Slayer - Haruka Tenkuu no Sonata (Japan) (SNK 40th Anniversary Collection),天神之剑
Godzilla - Monster of Monsters! (Europe),哥斯拉-怪兽之王
Godzilla - Monster of Monsters! (USA),哥斯拉-怪兽之王
Godzilla 2 - War of the Monsters (USA),哥斯拉2-怪兽之战争
Gojira (Japan),哥斯拉
"Golf '92, The (Japan)",高尔夫'92
Golf (Europe),任天堂高尔夫
Golf (Japan) (En),任天堂高尔夫
"Golf (USA, Asia) (En)",任天堂高尔夫
Golf Club - Birdy Rush (Japan),高尔夫俱乐部
Golf Grand Slam (Japan),高尔夫大满贯
Golf Grand Slam (USA),高尔夫大满贯
Golfkko Open (Japan),高尔夫公开赛
Golgo 13 - Daiisshou - Kamigami no Tasogare (Japan),狙击13-众神的黄昏
Golgo 13 - Dainishou - Icarus no Nazo (Japan),狙击13-伊卡洛斯之谜
Golgo 13 - Top Secret Episode (USA),哥尔戈13-诸神之黄昏
Gomoku Narabe (Japan),任天堂五子棋
Goonies (Japan),七宝奇谋
Goonies 2 - Fratelli Saigo no Chousen (Japan),七宝奇谋2
"Goonies II, The (Europe)",七宝奇谋2
"Goonies II, The (USA)",七宝奇谋2
Gorby no Pipeline Daisakusen (Japan),水管大作战
"Gorilla Man, The (Japan)",猩猩男
Gotcha! - The Sport! (USA),射击运动
Gozonji - Yaji Kita Chin Douchuu (Japan),御存知-弥次喜多珍道中
Gradius (Europe),宇宙巡航机
Gradius (Japan),宇宙巡航机
Gradius (USA),宇宙巡航机
Gradius II (Japan) (En),宇宙巡航机2
Grand Master (Japan),究极大师
Great Battle Cyber (Japan),SD英雄挑战
Great Boxing - Rush Up (Japan),拳王冠军赛
Great Deal (Japan) (En),赌城扑克
Great Tank (Japan),大坦克
Great Tank (Japan) (SNK 40th Anniversary Collection),大坦克
"Great Waldo Search, The (USA)",超级找一找
Greg Norman's Golf Power (USA),葛瑞诺曼的威力高尔夫
Gremlin 2 - Shinshu Tanjou (Japan),小魔怪2-新种诞生
Gremlins 2 - The New Batch (Europe),小魔怪2-新种诞生
Gremlins 2 - The New Batch (USA),小魔怪2-新种诞生
"Guardian Legend, The (Europe)",嘉蒂外传
"Guardian Legend, The (USA)",嘉蒂外传
Guardic Gaiden (Japan),嘉蒂外传
Guerrilla War (Europe),古巴战士
Guerrilla War (USA),古巴战士
Guevara (Japan),古巴战士
"Gumshoe (USA, Europe)",秘密行动
Gun Nac (Japan),奈克战机
Gun Nac (USA),奈克战机
Gun Sight (Japan),救难任务
Gun-Dec (Japan),毁灭计划
Gun.Smoke (Europe),荒野大镖客
Gun.Smoke (USA),荒野大镖客
Gunhed - Aratanaru Tatakai (Japan),机甲兵团
Gyrodine (Japan),战斗直升机
Gyromite (World),机器人组件
Gyruss (USA),太空射击战
Haja no Fuuin (Japan),霸邪之封印
Hammerin' Harry (Europe),大力工头
Hana no Star Kaidou (Japan),明星街道
Hanjuku Hero (Japan),半熟英雄
Hanjuku Hero (Japan) (Virtual Console),半熟英雄
Happy Birthday Bugs (Japan),兔八哥-生日盛宴
Harlem Globetrotters (USA),哈林篮球队
Hatris (Japan),帽子方块
Hatris (USA),帽子方块
Hayauchi Super Igo (Japan),超级围棋
Hayauchi Super Igo (Japan) (Rev 1),超级围棋
Heavy Barrel (Japan),重装机枪
Heavy Barrel (USA),重装机枪
Heavy Shreddin' (USA),重装雪板
Hebereke (Japan),迷糊蛋
Hebereke (Japan) (Virtual Console),迷糊蛋
Hector '87 (Japan),爆击战士87
Heisei Tensai Bakabon (Japan),平成天才
Hello Kitty World (Japan),凯蒂猫世界
Hello Kitty no Ohanabatake (Japan),凯蒂猫花店
Heracles no Eikou - Toujin Makyou Den (Japan),天神之荣光-斗人魔境传
Heracles no Eikou II - Titan no Metsubou (Japan),天神之荣光2
Hi no Tori - Houou Hen - Gaou no Bouken (Japan),火之鸟-凤凰编-我王之冒险
Higemaru - Makai-jima - Nanatsu no Shima Daibouken (Japan),魔界岛-七岛大冒险
High Speed (Europe),高速弹珠台
High Speed (USA),高速弹珠台
Hikari no Senshi Foton - The Ultimate Game on Planet Earth (Japan),地心冒险
Hirake! Ponkikki (Japan),潘克大进击
Hiryuu no Ken - Ougi no Sho (Japan),飞龙之拳-奥义之书
Hiryuu no Ken II - Dragon no Tsubasa (Japan),飞龙之拳2-龙之翼
Hiryuu no Ken II - Dragon no Tsubasa (Japan) (Virtual Console),飞龙之拳2-龙之翼
Hiryuu no Ken III - 5 Nin no Dragon (Japan),飞龙之拳3
Hiryuu no Ken Special - Fighting Wars (Japan),飞龙之拳特别版-格斗争霸战
Hissatsu Doujou Yaburi (Japan),必杀道场破坏者
Hissatsu Shigoto Nin (Japan),必杀仕事人
Hitler no Fukkatsu - Top Secret (Japan),希特勒复活
Hogan's Alley (World),室内射击
Hokkaidou Rensa Satsujin - Okhotsk ni Kiyu (Japan),北海道连续杀人事件
Hokuto no Ken (Japan),北斗神拳
Hokuto no Ken 2 (Japan),北斗神拳2
Hokuto no Ken 3 - Shin Seiki Souzou Seiken Retsuden (Japan),北斗神拳3
Hokuto no Ken 4 - Shichisei Haken Den - Hokuto Shinken no Kanata e (Japan),北斗之拳4
Hollywood Squares (USA),好莱坞广场
Holy Diver (Japan),神圣救世主
Home Alone (USA),小鬼当家
Home Alone (USA) (Rev 1),小鬼当家
Home Alone 2 - Lost in New York (Europe),小鬼当家2-纽约迷途记
Home Alone 2 - Lost in New York (USA),小鬼当家2-纽约迷途记
Honoo no Toukyuuji - Dodge Danpei (Japan),炎之斗球儿-躲避球弹平
Honoo no Toukyuuji - Dodge Danpei 2 (Japan),炎之斗球儿-躲避球弹平2
Honshougi - Naitou 9 Dan Shougi Hiden (Japan),内藤九段-将棋秘传
Hook (Europe),虎克船长
Hook (Japan),虎克船长
Hook (USA),虎克船长
Hoops (Europe),燃烧篮球
Hoops (USA),燃烧篮球
Hoshi no Kirby - Yume no Izumi no Monogatari (Japan),星之卡比-梦之泉的传说
Hoshi o Miru Hito (Japan),行星冒险
Hostages - The Embassy Mission (Japan),人质大作战-大使馆抢救任务
Hototogisu (Japan),不如归
Hottarman no Chitei Tanken (Japan),火星人之地底探险
Hudson Hawk (Europe),终极神鹰
Hudson Hawk (Japan),终极神鹰
Hudson Hawk (USA),终极神鹰
"Hunt for Red October, The (Europe)",猎杀红色十月
"Hunt for Red October, The (USA)",猎杀红色十月
"Hunt for Red October, The (USA) (Rev 1)",猎杀红色十月
Hyakkiyagyou (Japan),百鬼夜行
Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (Japan),百之世界物语
Hydlide (USA),梦幻仙境
Hydlide 3 - Yami kara no Houmonsha (Japan),梦幻仙境3
Hydlide Special (Japan),梦幻仙境
Hyokkori Hyoutan-jima - Nazo no Kaizokusen (Japan),神秘岛
Hyper Olympic (Japan),超级奥林匹克运动会
Hyper Sports (Japan),超级运动会
Hyper Sports (Japan) (Rev 1),超级运动会
I Love Softball (Japan),我爱垒球
Ice Climber (Japan) (En),敲冰块
"Ice Climber (USA, Europe, Asia) (En)",敲冰块
Ice Hockey (Europe),冰上曲棍球
Ice Hockey (Europe) (Virtual Console),冰上曲棍球
Ice Hockey (USA),冰上曲棍球
Ide Yousuke Meijin no Jissen Mahjong (Japan),井出洋介之实战麻将
Ide Yousuke Meijin no Jissen Mahjong (Japan) (Rev 1),井出洋介之实战麻将
Ide Yousuke Meijin no Jissen Mahjong II (Japan),井出洋介实战麻将2
Idemitsu - Space College - Kikenbutsu no Yasashii Butsuri to Kagaku (Japan),出光太空学院
Idol Hakkenden (Japan),偶像八犬传
Igo - Kyuu Roban Taikyoku (Japan),围棋-九路盘对局
Igo Meikan (Japan),围棋名鉴
Igo Shinan '91 (Japan),围棋指南'91
Igo Shinan '92 (Japan),围棋指南'92
Igo Shinan '93 (Japan),围棋指南'93
Igo Shinan '94 (Japan),围棋指南'94
Igo Shinan (Japan),围棋指南
Ikari (Japan),怒
Ikari II - Dogosoken (Japan),怒2
Ikari III (Japan),怒3
Ikari III - The Rescue (USA),怒3
Ikari Warriors (Europe),怒
Ikari Warriors (USA),怒
Ikari Warriors (USA) (Rev 1),怒
Ikari Warriors II - Victory Road (USA),怒2
Ike Ike! Nekketsu Hockey-bu - Subette Koronde Dairantou (Japan),热血曲棍球
Ikinari Musician (Japan),小小音乐家
Ikki (Japan),忍者大挑战
ImageFight (Japan) (En),梦幻战机
ImageFight (USA),梦幻战机
"Immortal, The (USA)",永生不灭
"Incredible Crash Dummies, The (Europe)",不可思议之人偶
"Incredible Crash Dummies, The (USA)",不可思议之人偶
Indiana Jones and the Last Crusade (Europe),印地安纳琼斯-圣战奇兵
Indiana Jones and the Last Crusade (USA) (Taito),印地安纳琼斯-圣战奇兵
Indiana Jones and the Last Crusade (USA) (UBI Soft),印地安纳琼斯-圣战奇兵
Indiana Jones and the Temple of Doom (USA),印地安纳琼斯-魔宫传奇
Indiana Jones and the Temple of Doom (USA) (Rev 1),印地安纳琼斯-魔宫传奇
Indora no Hikari (Japan),因陀罗之光
Infiltrator (USA),百战飞狼
Insector X (Japan),昆虫大战
International Cricket (Australia),国际板球赛
Iron Tank - The Invasion of Normandy (Europe),大坦克
Iron Tank - The Invasion of Normandy (USA),大坦克
IronSword - Wizards & Warriors II (Europe),巫师与战士2
IronSword - Wizards & Warriors II (USA),巫师与战士2
Isaki Shuugorou no Keiba Hisshou Gaku (Japan),井崎脩五郎之竞马必胜学
Ishin no Arashi (Japan),维新之岚
Isolated Warrior (Europe),马克司战士-惑星戒严令
Isolated Warrior (USA),马克司战士-惑星戒严令
Itadaki Street - Watashi no Omise ni Yottette (Japan),赌博街-创业人生
Ivan 'Ironman' Stewart's Super Off Road (Europe),环绕越野赛车
Ivan 'Ironman' Stewart's Super Off Road (USA),环绕越野赛车
J.League Fighting Soccer - The King of Ace Strikers (Japan),J联盟战斗足球
J.League Winning Goal (Japan),J联盟胜利足球
Jack Nicklaus' Greatest 18 Holes of Major Championship Golf (Europe),杰克尼克劳斯的十八洞高尔夫球场锦标赛
Jack Nicklaus' Greatest 18 Holes of Major Championship Golf (USA),杰克尼克劳斯的十八洞高尔夫球场锦标赛
Jackal (USA),赤色要塞
Jackal (World) (Konami Collector's Series),赤色要塞
Jackie Chan (Japan),成龙
Jackie Chan's Action Kung Fu (Europe),成龙
Jackie Chan's Action Kung Fu (USA),成龙
Jajamaru Gekimaden - Maboroshi no Kinmajou (Japan),茶茶丸击魔传-幻之金魔城
Jajamaru Ninpou Chou (Japan),茶茶丸忍法帐
Jajamaru no Daibouken (Japan),茶茶丸大冒险
James Bond Jr (Europe),少年詹姆斯庞德
James Bond Jr (USA),少年詹姆斯庞德
Jangou (Japan),雀豪
Jarinko Chie - Bakudan Musume no Shiawase Sagashi (Japan),知惠
Jaws (USA),大白鲨
Jekyll Hakase no Houma ga Toki (Japan),仿魔之刻
Jeopardy! (USA),电视问答游戏-危机
Jeopardy! (USA) (Rev 1),电视问答游戏-危机
Jeopardy! 25th Anniversary Edition (USA),电视问答游戏-危机25周年纪念版
Jeopardy! Junior Edition (USA),电视问答游戏-危机少年版
Jesus - Kyoufu no Bio Monster (Japan),耶稣号-恐怖的生化怪兽
"Jetsons, The - Cogswell's Caper (Europe)",杰特森一家-科格斯韦尔的恶作剧
"Jetsons, The - Cogswell's Caper (Japan)",杰特森一家-科格斯韦尔的恶作剧
"Jetsons, The - Cogswell's Caper (USA)",杰特森一家-科格斯韦尔的恶作剧
Jigoku Gokuraku Maru (Japan),地狱极乐丸
Jikuu Yuuden - Debias (Japan),时空勇传
Jimmy Connors Tennis (Europe),吉米康诺网球
Jimmy Connors Tennis (USA),吉米康诺网球
Joe & Mac (USA),战斗原始人
Joe & Mac - Caveman Ninja (Europe),战斗原始人
John Elway's Quarterback (USA),约翰艾尔维之传奇四分卫
Jongbou (Japan),雀棒
Jordan vs Bird - One on One (USA),乔丹对伯德-一对一篮球
Journey to Silius (Europe),星际旅程
Journey to Silius (USA),星际旅程
Joust (Japan),鸵鸟骑士
Joust (USA),鸵鸟骑士
