Name EN,Name CN
"Nickelodeon SpongeBob SquarePants - The Yellow Avenger (Europe) (En,Fr,De,Es,It,Nl)",海绵宝宝-黄色复仇者
"God of War - Ghost of Sparta (USA) (En,Fr,Es)",战神-斯巴达之魂
"ModNation Racers (USA) (En,Fr,Es)",模组世界赛车
"LEGO Indiana Jones 2 - The Adventure Continues (USA) (En,Fr,Es)",乐高印第安纳琼斯2-冒险继续
Metal Slug XX (USA),合金弹头XX
"LEGO Indiana Jones - The Original Adventures (USA) (En,Fr,Es)",乐高印第安那琼斯-最初冒险
Tiger Woods PGA Tour (Asia),泰格伍兹高尔夫球巡回赛
"Tom Clancy's Splinter Cell - Essentials (Europe) (En,Fr,De,Es,It) (v2.00)",细胞分裂-精华
"Monster Hunter Portable 2nd (Japan, Korea)",怪物猎人2-携带版
"Patapon 2 - Don-Chaka (Korea) (Zh,Ko)",啪嗒砰2-咚锵
Fantasy Golf Pangya Portable (Korea),幻想高尔夫-魔法飞球-携带版
Piposarugetchu P (Korea),捉猴啦P!
"Sid Meier's Pirates! (Europe) (En,Fr,De,Es,It)",席德梅尔的海盗
"World Poker Tour (Europe) (En,Fr,De)",世界扑克巡回赛
PC Engine Best Collection - Ginga Ojousama Densetsu Collection (Japan),PCE游戏精选集-银河少女传说合集
Ginsei Shougi Portable - Fuun Ryuuko Raiden (Japan),银星将棋-风云龙虎雷传-携带版
"Xyanide - Resurrection (Europe) (En,Fr,De,Es,It)",幻影战机-复苏
"WWE SmackDown vs. Raw 2008 (Europe) (En,Fr,De,Es,It)",世界摔跤联盟2008
Phantasy Star Portable 2 Infinity (Japan) (Taikenban),梦幻之星2-无限-携带版
WWE SmackDown vs. Raw 2010 (Europe),世界摔跤联盟2010
"Silent Hill - Shattered Memories (Europe) (En,Fr,De,Es,It)",寂静岭-破碎的记忆
"Prince of Persia - The Forgotten Sands (Europe) (En,Fr,De,Es,It)",波斯王子-遗忘之沙
"Yu-Gi-Oh! GX - Tag Force (Europe) (En,Fr,De,Es,It)",游戏王GX-卡片力量
"Yu-Gi-Oh! GX - Tag Force 3 (Europe) (En,Fr,De,Es,It)",游戏王GX-卡片力量3
"Yu-Gi-Oh! 5D's - Tag Force 5 (Europe) (En,Fr,De,Es,It)",游戏王5D's-卡片力量5
"Naruto Shippuden - Legends - Akatsuki Rising (Europe) (En,Fr,De,Es,It)",火影忍者疾风传-晓之鼓动
"Arthur and the Minimoys (Europe) (De,It)",亚瑟和他的迷你王国
"Dead or Alive - Paradise (Europe) (En,Fr,De) (ULES-01431)",死或生-热带天堂
"Asphalt - Urban GT 2 (Europe) (En,Fr,De,Es,It)",狂野飙车2
"Ben 10 - Protector of Earth (Europe) (En,Fr,De,Es,It)",BEN10-地球保卫者
Jikandia - The Timeless Land (USA),时间幻想
PQ2 - Practical Intelligence Quotient 2 (USA),智能执照2
Taito Legends Power-Up (USA),Taito传奇-加强版
Dave Mirra BMX Challenge (USA),戴夫米拉自行车越野挑战赛
Thrillville (USA),模拟乐园-惊奇世界
"Tekken - Dark Resurrection (USA) (En,Fr,De,Es,It)",铁拳-黑暗复苏
FIFA World Cup Germany 2006 (USA),FIFA足球2006德国世界杯
PixelJunk Monsters - Deluxe (USA),像素垃圾-妖怪豪华版
"Marvel Super Hero Squad (Europe) (En,Fr,De,Es,It)",漫威超级英雄战队
"Michael Jackson - The Experience (Europe) (En,Fr,De,Es,It,Pl,Ru)",迈克尔杰克逊-舞王体验
"LEGO Batman - The Videogame (Europe) (En,Fr,De,Es,It,Da)",乐高蝙蝠侠
"Open Season (Europe) (En,Fr,De,Es,It,Sv,No,Da,Fi)",狩猎季节
"Invizimals - Shadow Zone (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl)",隐形妖怪-暗影地带
"Sonic Rivals 2 (Europe) (En,Fr,De,Es,It)",索尼克-竞争者2
"Buzz! Das grosse Laenderquiz (Europe) (De,It)",喧闹少年找碴大师-瑞士智囊团
Shin Megami Tensei - Persona 3 Portable (USA),女神异闻录3-携带版
"LEGO Star Wars III - The Clone Wars (USA) (En,Fr,Es)",乐高星球大战3-克隆人战争
UFC Undisputed 2010 (USA),终极格斗冠军赛2010
"Yu-Gi-Oh! 5D's - Tag Force 4 (USA) (En,Fr,De,Es,It)",游戏王5D's-卡片力量4
Puzzle Chronicles (USA),益智编年史
"Silverfall (Europe) (En,Fr,De,Es)",落银城
"Spider-Man 2 (Europe) (Fr,De,Es,It)",蜘蛛侠2
Spider-Man - Freund oder Feind (Germany),蜘蛛侠-敌友难辨
Hot Shots Golf - Open Tee 2 (USA) (FW3.96),大众高尔夫2-携带版
Hot Shots Golf - Open Tee 2 (USA) (FW3.80),大众高尔夫2-携带版
"Kao Challengers (Europe) (En,Fr,De,Es,It) (v1.00)",百战小袋鼠-卡欧
"Street Riders (Europe) (En,Fr,De,Es,It)",街头赛车
"Split-Second - Velocity (Europe) (En,Fr,De,Es,It,Ru)",争分夺秒-极速
World Snooker Challenge 2007 (Europe),世界斯诺克锦标赛2007
World Series of Poker 2008 - Battle for the Bracelets (Europe),世界扑克大赛2008-王者之争
Tactics Ogre - Let Us Cling Together (Europe),皇家骑士团-命运之轮
Tiger Woods PGA Tour 08 (Europe),泰格伍兹高尔夫球巡回赛2008
"Twisted Metal - Head-On (Europe) (En,Fr,De,Es,It)",扭曲金属赛车-勇往直前
World Series of Poker (Europe),世界扑克大赛
"ATV Offroad Fury Pro (Europe) (En,Fr,De,Es,It,Pt,Pl,Ru,El)",沙滩机车赛-专业版
"Diner Dash (Europe) (En,Fr,De,Es,It)",美女餐厅
Disney-Pixar Ratatouille (Germany),料理鼠王
"Lord of the Rings, The - Tactics (Europe)",指环王-战略版
Mega Minis Volume 1 (Europe),Minis游戏合集1
Mega minis Volume 3 (Europe),Minis游戏合集3
Thrillville - Off the Rails (USA),模拟乐园-惊奇世界-云霄飞车
"International Athletics (Europe) (En,Fr,De,Es,It)",国际田径大赛
"DreamWorks Megamind - The Blue Defender (Europe) (En,Fr,De,Es,It,Nl)",超级大坏蛋
"Bakugan - Defenders of the Core (Europe) (En,Fr,De,Es,It,Nl,Sv)",爆丸战士-核心抵抗者
"ModNation Racers (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",模组世界赛车
"Patapon 3 (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",啪嗒砰3
"World Tour Soccer 2 (Europe) (En,Fr,De,Es,It)",世界足球巡回赛2
Pursuit Force (USA) (Demo),强力追击
Madden NFL 12 (USA),劲爆美式橄榄球2012
Hellboy - The Science of Evil (USA),地狱男爵-恶魔科学
Cabela's Legendary Adventures (USA),坎贝拉传奇冒险
Naruto Shippuden - Ultimate Ninja Heroes 3 (USA),火影忍者疾风传-究极觉醒3
Shin Megami Tensei - Persona 2 - Innocent Sin (USA),女神异闻录2-罪
"Star Wars - The Force Unleashed (USA) (En,Fr)",星球大战-原力释放
FIFA Soccer 07 (USA),FIFA足球2007
NBA 09 - The Inside (USA),美国职业篮球联赛09
Rengoku II - The Stairway to H.E.A.V.E.N. (USA),炼狱2
Viewtiful Joe - Red Hot Rumble (USA),红侠乔伊-战斗嘉年华
Bust-A-Move - Deluxe (USA),超级泡泡龙
Infected (USA),感染
NFL Street 2 - Unleashed (USA),NFL街头橄榄球2-释放
NBA 06 (USA),美国职业篮球联赛06
Nickelodeon SpongeBob's Truth or Square (USA),海绵宝宝-诚实还是正直
MX vs. ATV Untamed (USA),究级大越野-突破控制
"Peter Jackson's King Kong - The Official Game of the Movie (USA) (En,Fr,Es)",金刚
Star Wars - Battlefront II (USA),星球大战-前线2
MX vs. ATV - On the Edge (USA),究极大越野
FIFA Soccer 06 (USA),FIFA足球2006
NBA Street Showdown (USA),NBA街头篮球
Steambot Chronicles - Battle Tournament (USA),破烂机器人的浪漫大活剧-步行机车对抗赛
World Tour Soccer 06 (USA) (Demo),世界足球巡回赛2006
"Alien Syndrome (Europe) (En,Fr,De,Es,It)",异形症侯群
"NBA Street Showdown (Europe) (En,Fr,De)",NBA街头篮球
"Pro Cycling Season 2008 - Le Tour de France (Europe) (En,Fr,De,Es,It,Nl)",职业自行车队经理2008
FIFA 09 (Russia),FIFA足球2009
"Rainbow Islands Evolution (Europe) (En,Ja,Fr,De,Es,It)",新彩虹岛-手风琴大冒险
Spider-Man 2 (USA),蜘蛛侠2
"PES 2009 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Pt)",实况足球2009
Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress (USA),火影忍者-无幻城之卷2
"James Cameron's Avatar - The Game (USA) (En,Fr,Es)",阿凡达
WWE SmackDown vs. Raw 2011 (USA),世界摔跤联盟2011
"Yu-Gi-Oh! 5D's - Tag Force 5 (USA) (En,Fr,De,Es,It)",游戏王5D's-卡片力量5
Gods Eater Burst (USA),噬神者-爆裂
Blazing Souls Accelate (USA),炙热之魂-加速进化
Cabela's North American Adventures (USA),坎贝拉北美历险记
Juiced 2 - Hot Import Nights (USA),极品醉车2-激情之夜
"Lord of the Rings, The - Aragorn's Quest (USA) (En,Fr,Es,Pt)",指环王-阿拉贡的冒险
Luxor - Pharaoh's Challenge (USA),埃及祖玛-法老王的挑战
"Chessmaster - The Art of Learning (USA) (En,Fr,Es)",国际象棋大师-学习的艺术
"Michael Jackson - The Experience (USA) (En,Fr,De,Es,It,Pl,Ru)",迈克尔杰克逊-舞王体验
Monster Jam - Path of Destruction (USA),怪物卡车-毁灭之路
Dungeons & Dragons - Tactics (USA),龙与地下城-战略版
"TNA Impact! Cross the Line (USA) (En,Fr)",TNA摔角-穿越界限
MLB 08 - The Show (USA),美国职棒大联盟08
Gangs of London (USA),伦敦黑帮
"LocoRoco 2 (Asia) (En,Zh,Ko)",乐克乐克2
Petz - Dogz Family (USA),宠物-小狗之家
Petz - Hamsterz Bunch (USA),宠物-仓鼠宝宝
"DreamWorks Megamind - The Blue Defender (USA) (En,Fr)",超级大坏蛋
Tactics Ogre - Let Us Cling Together (USA),皇家骑士团-命运之轮
World Championship Cards (USA),世界纸牌锦标赛
Shepherd's Crossing (USA),欢迎来到绵羊村
NBA 2K11 (USA),NBA篮球2011
MLB 11 - The Show (USA),美国职棒大联盟11
"Despicable Me - The Game (USA) (En,Fr,Es)",卑鄙的我
DT Carnage (USA),DT街头暴力赛车
Bleach - Heat the Soul 2 (Japan),死神-灵魂升温2
"BlazBlue - Continuum Shift II (Asia) (En,Ja,Zh,Ko)",苍翼默示录-连锁反应2
DJ Max Portable 3 (USA),DJMax3-携带版
Miami Vice - The Game (USA),迈阿密风云
Wipeout Pure (Korea),反重力赛车
Steel Horizon (USA),钢铁地平线
Legend of the Dragon (USA),龙的传说
"Dissidia 012 - Duodecim Final Fantasy (USA) (En,Fr,De,Es,It)",最终幻想-纷争012
"Invizimals (USA) (En,Fr,Es)",隐形妖怪
"3rd Birthday, The (USA)",寄生前夜-第三次生日
NBA Live 08 (USA),NBA实况08
Major League Baseball 2K11 (USA),美国职业棒球大联盟2011
Dungeon Maker II - The Hidden War (USA),迷宫制造者编年史2-战争秘史
Test Drive Unlimited (USA),无限试驾
"Coded Arms (Europe) (En,Fr,De,Es,It)",机密武装
"Pursuit Force (Europe) (En,Fr,De,Es,It) (Demo)",强力追击
PlayChapas Football Edition (Spain),瓶盖系列-足球篇
"Invizimals - The Lost Tribes (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",隐形妖怪-失落的族群
"NBA Live 10 (Europe) (En,De,It)",NBA实况10
FIFA 07 (Europe),FIFA足球2007
FIFA 09 (Spain),FIFA足球2009
FIFA 06 (Spain),FIFA足球2006
NBA Live 09 (Spain),NBA实况09
"Ape Escape (Europe) (En,Fr,De,Es,It)",捉猴啦P!
"Ape Academy (Europe) (En,Fr,De,Es,It)",比波猴学院-捉猴大全集
"Football Manager Handheld 2009 (Europe) (En,Fr,Es,It)",足球经理2009
NBA Live 07 (Spain),NBA实况07
"Patito Feo (Europe) (Es,It,Pt) (v1.02)",丑小鸭
"WWE SmackDown vs. Raw 2009 (Europe) (En,Fr,De,Es,It)",世界摔跤联盟2009
"Naruto Shippuden - Kizuna Drive (USA) (En,Fr,Es)",火影忍者疾风传-羁绊之战
MLB 10 - The Show (USA),美国职棒大联盟10
Petz - Saddle Club (USA),宠物-马术俱乐部
UEFA Euro 2008 - Austria-Switzerland (USA),欧洲冠军联赛2008
Maplus - Portable Navi (Japan) (GPS Receiver Doukonban),Maplus-便携卫星导航
"Lord of Arcana (Europe) (En,Fr,De,Es)",核石之王
"Adventures to Go! (Europe) (En,Fr,De)",订购吧-我们的世界
"Cover Girl (Europe) (En,Fr,De,Es,It)",封面女郎
"Cube (Europe) (En,Fr,De,Es,It)",魔幻方块
"Disney Pirates of the Caribbean - At World's End (Europe) (En,Fr,De,Es,It,Nl)",加勒比海盗-世界尽头
"Blood Bowl (Europe) (En,Fr,De,Es,It)",怒火橄榄球
"Championship Manager 2007 (Europe) (En,Fr,Es,It)",冠军足球经理2007
"M.A.C.H. - Modified Air Combat Heroes (Europe) (En,Fr,De,Es,It)",空战英雄
"Warriors of the Lost Empire (Europe) (En,Fr,De,Es,It)",迷失王国-魔窟的皇帝
"3rd Birthday, The (Europe)",寄生前夜-第三次生日
Armored Core - Formula Front Extreme Battle (Europe),装甲核心-方程式前线-终极战役
Madden NFL 11 (USA),劲爆美式橄榄球2011
"Echoshift (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (v2.00)",时限回廊
Juiced - Eliminator (Europe),极品醉车-消除器
"Gun Showdown (Europe) (En,Fr,Es,It)",荒野神枪-摊牌
"Ghostbusters - The Video Game (Europe) (Fr,De,It)",捉鬼敢死队
"Frantix (Europe) (En,Fr,De,Es,It)",弗兰提西历险记
"FlatOut - Head On (Europe) (En,Fr,De,Es,It)",极限冲刺-迎面相撞
NBA 2K12 (USA),NBA篮球2012
Major League Baseball 2K9 (USA),美国职业棒球大联盟2009
"NBA Live 06 (Europe) (En,De,It)",NBA实况06
"Off Road (Europe, Australia) (En,Fr,De,Es,It)",福特越野赛车
"Ratchet & Clank - Size Matters (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",瑞奇与叮当-尺寸事件
"Padrino, El (Spain)",教父-暴乱
Scarface - Money. Power. Respect. (Europe),疤面煞星-金钱.权力.尊敬.
"Legend of Heroes, The - Trails in the Sky (Europe)",英雄传说-空之轨迹FC
UEFA Champions League 2006-2007 (Europe),欧洲冠军联赛2006-2007
Street Supremacy (Europe),首都高-街头至尊
"TMNT (Europe) (En,Fr,De,Es,It)",忍者神龟
"Pro Cycling Season 2009 - Le Tour de France (Europe) (En,Fr,De,Es,It)",职业自行车队经理2009
"Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress (Europe) (En,Fr,De,Es,It)",火影忍者-无幻城之卷2
"Yu-Gi-Oh! 5D's - Tag Force 4 (Europe) (En,Fr,De,Es,It)",游戏王5D's-卡片力量4
"Rengoku - The Tower of Purgatory (Europe) (En,Fr,De,Es,It)",炼狱-洗罪塔
"White Knight Chronicles - Origins (Europe) (En,Fr,De,Es,It)",白骑士物语-起源
Spinout (Europe),回旋滑行
"Tom Clancy's Ghost Recon - Advanced Warfighter 2 (Europe) (En,Fr,De,Es,It)",幽灵行动-尖峰战士2
Spectral vs. Generation (Europe),圣魔战记vs.混沌世代
Phantasy Star Portable 2 (Europe),梦幻之星2-携带版
"Final Fantasy IV - The Complete Collection (Europe) (En,Ja,Fr)",最终幻想4-完全版
"King of Clubs (Europe) (En,Fr,De,Es,It,Nl)",俱乐部之王
"Heatseeker (Europe) (En,Fr,De,Es,It)",热导追踪
NHRA Drag Racing - Countdown to the Championship (USA),NHRA直线加速赛-冠军倒计时
"LEGO Harry Potter - Years 5-7 (USA) (En,Fr,Es,Pt)",乐高哈利波特-第5-7年
"Xiaolin Showdown (Europe) (En,Fr,De,Es,It)",少林决胜
Undead Knights (Europe),不死骑士
"Army of Two - The 40th Day (Europe) (En,Fr,De,Es,It)",战地双雄-第40天
Brian Lara 2007 - Pressure Play (Europe),布莱恩劳拉2007国际板球赛
Championship Manager (Europe),冠军足球经理
Championship Manager 2006 (Europe),冠军足球经理2006
"Gripshift (Europe) (En,Fr,De,Es,It)",爆冲赛车
"Iron Man (Europe) (En,Fr,Es)",钢铁侠
"Fast and the Furious, The (Europe)",速度与激情-东京漂移
"Steel Horizon (Europe) (En,Fr,De,Es,It)",钢铁地平线
"SOCOM - U.S. Navy SEALs - Tactical Strike (Europe) (En,Fr,De,Es,It,Nl,Ko)",海豹突击队-战术打击
"After Burner - Black Falcon (Europe) (En,Fr,De,Es,It)",冲破火网-黑鹰
"Colin McRae - Dirt 2 (Europe) (En,Fr,De,Es,It)",科林麦克雷拉力赛-尘埃2
"Dungeons & Dragons - Tactics (Europe) (En,Fr,De,Es,It)",龙与地下城-战略版
"Everybody's Tennis (Europe) (En,Fr,De,Es,It)",大众网球
Rapala Pro Bass Fishing (USA),诺帕拉职业钓鱼
Major League Baseball 2K12 (USA),美国职业棒球大联盟2012
"IL-2 Sturmovik - Birds of Prey (USA) (En,Fr)",伊尔2战机-捕食鸟
Sunday vs. Magazine Shuuketsu! Choujou Daikessen (Japan),周刊少年大乱斗-集结顶上大决战
Jeanne d'Arc (Japan),圣女贞德
Phantasy Star Portable 2 Infinity (Japan),梦幻之星2-无限-携带版
SD Gundam - GGeneration Portable (Japan),SD高达G世纪-携带版
"Free Running (Europe) (En,Fr,De,Es,It)",自由奔跑
Tony Hawk's Underground 2 Remix (Germany),托尼霍克地下滑板2-复刻版
"Yu-Gi-Oh! GX - Tag Force 2 (Europe) (En,Fr,De,Es,It) (v2.00)",游戏王GX-卡片力量2
Final Fantasy Reishiki (Japan) (Disc 1),最终幻想-零式
Final Fantasy Reishiki (Japan) (Disc 2),最终幻想-零式
"Metal Gear Solid - Peace Walker (Japan, Asia) (v1.02)",合金装备-和平行者
"Ragnarok - Hikari to Yami no Koujo (Japan, Asia)",仙境传说-光与暗的公主
"Super Robot Taisen OG Saga - Masoukishin II - Revelation of Evil God (Japan, Korea)",超级机器人大战OG传说-魔装机神2-魔神启示录
"Manhunt 2 (USA, Canada)",侠盗猎魔2
Samurai Dou Portable (Japan),侍道-携带版
Shin Sangoku Musou 6 Special (Japan) (Disc 1),真三国无双6-特别版
Shin Sangoku Musou 6 Special (Japan) (Disc 2),真三国无双6-特别版
Eiyuu Densetsu - Ao no Kiseki (Japan),英雄传说-碧之轨迹
Dai-2-Ji Super Robot Taisen Z Hakai-hen (Japan),第二次超级机器人大战Z-破界篇
Tenchu - Shinobi Taizen (Japan),天诛-忍大全
"Con, The (USA)",非法地带
SOCOM - U.S. Navy SEALs - Fireteam Bravo (USA) (Demo),海豹突击队-火线小组
ATV Offroad Fury Pro (USA),沙滩机车赛-专业版
"Patapon 3 (USA) (En,Fr,Es,Pt)",啪嗒砰3
Worms - Open Warfare (USA),百战天虫-开战时刻
"Hatsune Miku - Project Diva Extend (Japan, Asia)",初音未来-歌姬计划-扩展版
NBA Ballers - Rebound (USA),NBA球员反击
Samurai Warriors - State of War (USA),战国无双
Ultimate Board Game Collection (USA),终极桌面游戏合集
World Series of Poker 2008 - Battle for the Bracelets (USA),世界扑克大赛2008-王者之争
"Space Invaders Extreme (USA) (En,Fr,De,Es,It)",太空侵略者EX
Gladiator Begins (USA),剑斗士-起源
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (USA),海豹突击队-火线小组2
MLB 07 - The Show (USA),美国职棒大联盟07
"Pursuit Force - Extreme Justice (USA) (En,Fr,Es)",强力追击2-终极正义
MLB 09 - The Show (USA),美国职棒大联盟09
Crash Tag Team Racing (USA),古惑狼赛车-团队竞速
X-Men Legends II - Rise of Apocalypse (USA),X战警传奇2-天启降临
World Tour Soccer - Winning Eleven 9 (USA),实况足球5
Juiced - Eliminator (USA),极品醉车-消除器
Race Driver 2006 (USA),超级房车赛2006
"Godfather, The - Mob Wars (USA)",教父-暴乱
NBA Live 07 (USA),NBA实况07
Justice League Heroes (USA),正义联盟英雄
Marvel Super Hero Squad (USA),漫威超级英雄战队
"LEGO Pirates of the Caribbean - The Video Game (USA) (En,Fr,Es)",乐高加勒比海盗
Fate-Extra (USA),命运之夜-最初的开始
"Naruto Shippuden - Ultimate Ninja Impact (USA) (En,Fr,Es)",火影忍者疾风传-究极冲击
SOCOM - U.S. Navy SEALs - Tactical Strike (USA) (Demo),海豹突击队-战术打击
ATV Offroad Fury Pro (USA) (Demo),沙滩机车赛-专业版
Syphon Filter - Dark Mirror (USA) (Demo),虹吸战士-黑镜
LocoRoco (USA) (Demo),乐克乐克
Ro-Kyu-Bu! (Japan),萝球社!
Yu-Gi-Oh! 5D's - Tag Force 6 (Japan),游戏王5D's-卡片力量6
Patapon (USA) (Demo),啪嗒砰
"Geki Sengoku Musou (Japan, Asia)",战国无双
Magna Carta Portable (Japan),真名法典-携带版
"7 Wonders of the Ancient World (Europe) (En,Fr,De,Es,It)",世界七大奇迹
Activision Hits Remixed (Europe),动视经典游戏合集
50 Cent - Bulletproof - G-Unit Edition (Europe),50美分-防弹-G-Unit版
"Ace Combat - Joint Assault (Europe) (En,Ja,Fr,De,Es,It)",皇牌空战X2-联合攻击
"Asterix & Obelix XXL 2 (Europe) (En,Fr,De,Es,It,Nl)",阿斯特利斯与奥普利斯XXL2-威尔费克斯任务
Fairy Tail - Zerefu Kakusei (Japan),妖精的尾巴-杰尔夫觉醒
"2010 FIFA World Cup South Africa (Europe) (Fr,De)",FIFA足球2010南非世界杯
"Ben 10 - Alien Force (Europe) (En,Fr,De,Es,It)",BEN10-外星神力
FIFA 11 (Germany) (v1.00),FIFA足球2011
"Buzz! Brain Bender (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl)",喧闹少年找碴大师-大脑锻炼
UEFA Champions League 2006-2007 (Germany),欧洲冠军联赛2006-2007
"PES 2010 - Pro Evolution Soccer (Europe) (Fr,De,Es,It,Pt)",实况足球2010
"BattleZone (Europe) (En,Fr,De,Es,It)",战争地带
"Blokus Portable - Steambot Championship (Europe) (En,Fr,De,Es,It)",角斗士俱乐部-携带版
"Bomberman Land (Europe) (En,Fr,De,Es,It)",炸弹人乐园-携带版
Buzz! Deutschlands Superquiz (Germany),喧闹少年找碴大师-德国智囊团
"Military History - Commander - Europe at War (Europe) (En,Fr,De,Es,It)",战场指挥官-欧洲战争
Crash Tag Team Racing (Germany),古惑狼赛车-团队竞速
"Buzz! The Ultimate Music Quiz (Europe) (De,It)",喧闹少年找碴大师-终极音乐测验
"Buzz! Master Quiz (Europe) (De,It)",喧闹少年找碴大师-硕士测验
"Blade Dancer - Lineage of Light (Europe) (En,Fr,De,Es,It)",剑舞者-千年之约定
Goku Makaimura Kai (Japan),极-魔界村-改
Queen's Gate - Spiral Chaos (Japan),女皇之门-螺旋混沌
Minna no Golf Portable (Japan),大众高尔夫-携带版
"Super Fruit Fall (Europe) (En,Fr,De,Es,It)",超级水果球-豪华版
"Super Monkey Ball Adventure (Europe) (En,Fr,De,Es,It)",超级猴子球
"World Championship Poker 2 featuring Howard Lederer (Europe) (En,Fr,De,Es,It)",世界扑克锦标赛2
World Snooker Challenge 2005 (Europe),世界斯诺克锦标赛2005
FIFA 10 (Europe),FIFA足球2010
"Football Manager Handheld 2007 (Europe) (En,Fr,Es,It)",足球经理2007
Ridge Racers (Japan),山脊赛车
Capcom Puzzle World (Europe),卡普空益智世界
"Disney-Pixar Cars 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",汽车总动员2
"Disney-Pixar Cars - Race-O-Rama (Europe) (En,Fr,De,Es,It)",汽车总动员-竞速
"Disney G-Force (Europe) (De,It)",豚鼠特工队
Dante's Inferno (Germany),但丁的地狱
"Dragon Ball Z - Tenkaichi Tag Team (Europe) (En,Fr,De,Es,It)",龙珠TagVS
"Fight Night Round 3 (Europe) (En,Fr)",拳击之夜3
"Ben 10 - Ultimate Alien - Cosmic Destruction (Europe) (En,Fr,De,Es,It)",BEN10-终极异形-宇宙毁灭
Cabela's Dangerous Hunts - Ultimate Challenge (Europe),坎贝拉危险狩猎-终极挑战
"CID the Dummy (Europe) (En,Fr,De,Es,It)",人偶CID
"Coded Arms - Contagion (Europe) (En,Fr,De,Es,It)",机密武装-蔓延
"Crazy Taxi - Fare Wars (Europe) (En,Fr,De,Es,It)",疯狂出租车-客源争夺战
"Dave Mirra BMX Challenge (Europe) (En,Fr,De,Es,It)",戴夫米拉自行车越野挑战赛
"Death Jr. (Europe) (En,Fr,De,Es,It)",小死神
"Death Jr. II - Root of Evil (Europe) (En,Fr,De,Es,It)",小死神2-邪恶的根源
FIFA 12 (Germany),FIFA足球2012
"Goldene Kompass, Der (Germany)",黄金罗盘
"Mystery Team, The (Europe) (En,Fr,De,Es,It,Nl,Pt)",神秘小队
Bleach - Heat the Soul (Japan),死神-灵魂升温
Toaru Majutsu no Index (Japan),魔法禁书目录
Akumajou Dracula X - Chronicle (Japan),恶魔城X历代记
Ys Seven (Japan),伊苏7
"Metal Gear Solid - Portable Ops (Japan, Asia) (v1.02)",合金装备-掌上行动
"Kamen no Maid Guy - Boyoyon Battle Royale (Japan, Asia)",假面女仆卫士-怒涛跃动大混战
Saru! Get You! SaruSaru Daisakusen (Japan),捉猴啦-猴子爱作战
Tales of the World - Radiant Mythology (Japan),世界传说-光明神话
Yu-Gi-Oh! Duel Monsters GX - Tag Force 2 (Japan),游戏王GX-卡片力量2
Dai-2-Ji Super Robot Taisen Z Saisei-hen (Japan),第二次超级机器人大战Z-再世篇
Dynasty Warriors (Europe),真三国无双
Dante's Inferno (Spain),但丁的地狱
Tenchi no Mon 2 - Busouden (Asia),天地之门2-武双传
Chotto Shot Edit (Japan),随意拍
Tenchu 4 (Japan),天诛4-影子刺客
Dungeon Explorer - Meiyaku no Tobira (Japan),迷宫探险家-盟约之门
Queen's Blade - Spiral Chaos (Japan),女皇之刃-螺旋混沌
Danball Senki (Japan),纸盒战机
Battle Dodgeball 3 (Japan),战斗躲避球3
Great Battle Fullblast (Japan),伟大战役-全面爆发
Dissidia 012 - Duodecim Final Fantasy (Japan),最终幻想-纷争012
Silent Hill Zero (Japan),寂静岭-起源
Rezel Cross (Asia),超杰交融
"Everybody's Stress Buster (Asia) (En,Zh,Ko)",全民都爽快
"God of War - Chains of Olympus (Asia) (En,Zh)",战神-奥林匹斯之链
"Dissidia 012 - Duodecim Final Fantasy (Asia) (En,Zh,Ko)",最终幻想-纷争012
Bleach - Heat the Soul 6 (Asia),死神-灵魂升温6
Bounty Hounds (Asia),赏金猎犬
"LittleBigPlanet (Asia) (En,Zh,Ko)",小小大星球
Naruto - Narutimate Portable - Mugenjou no Maki (Japan),火影忍者-无幻城之卷
Musou Orochi - Maou Sairin Enhanced Version (Asia),无双大蛇-魔王再临-增值版
Audition Portable (Korea),劲舞团-携带版
"EA Replay (Europe) (En,De,Es,It,Nl)",EA经典游戏合集
"Surf's Up (Europe) (En,Fr,De,Es,It)",冲浪季节
Skate Park City (Europe),城市滑板
NFL Street 3 (Europe),NFL街头橄榄球3
"PDC World Championship Darts (Europe) (En,Fr,De,Es,It,Nl)",PDC世界飞镖锦标赛
ProStroke Golf - World Tour 2007 (Europe),职业高尔夫-世界巡回赛2007
"Rocky Balboa (Europe) (En,Fr,De,Es,It)",洛奇6-永远的拳王
Reel Fishing - The Great Outdoors (Europe),鱼之眼-携带版
Madden NFL 09 (Europe),劲爆美式橄榄球2009
Madden NFL 06 (Europe),劲爆美式橄榄球2006
Madden NFL 08 (Europe),劲爆美式橄榄球2008
NBA 2K10 (Europe),NBA篮球2010
